candidate,candidate_code,sequence,order,branch,origin,price_factor,capacity_weight,damping,selected_sweep,max_gain_percent,limiting_player,multistart_status,region,region_label,year,price_usd_per_kw
ch-af-apac-eu-row-us/pf100_k100_a030,CH-pf100_k100_a030,ch-af-apac-eu-row-us,CH-first,pf100_k100_a030,clean_objective_stage2,1,1,0.3,4,0.9819254614,apac,one_start_only,us,US,2035,178.1006539
ch-af-apac-eu-row-us/pf100_k100_a030,CH-pf100_k100_a030,ch-af-apac-eu-row-us,CH-first,pf100_k100_a030,clean_objective_stage2,1,1,0.3,4,0.9819254614,apac,one_start_only,apac,APAC,2035,163.8117886
ch-af-apac-eu-row-us/pf100_k100_a030,CH-pf100_k100_a030,ch-af-apac-eu-row-us,CH-first,pf100_k100_a030,clean_objective_stage2,1,1,0.3,4,0.9819254614,apac,one_start_only,row,ROW,2035,201.9339442
ch-af-apac-eu-row-us/pf100_k100_a030,CH-pf100_k100_a030,ch-af-apac-eu-row-us,CH-first,pf100_k100_a030,clean_objective_stage2,1,1,0.3,4,0.9819254614,apac,one_start_only,ch,China,2040,86.65125721
ch-af-apac-eu-row-us/pf100_k100_a030,CH-pf100_k100_a030,ch-af-apac-eu-row-us,CH-first,pf100_k100_a030,clean_objective_stage2,1,1,0.3,4,0.9819254614,apac,one_start_only,af,Africa,2040,194.6923532
ch-af-apac-eu-row-us/pf100_k100_a030,CH-pf100_k100_a030,ch-af-apac-eu-row-us,CH-first,pf100_k100_a030,clean_objective_stage2,1,1,0.3,4,0.9819254614,apac,one_start_only,eu,EU,2040,194.6514641
ch-af-apac-eu-row-us/pf100_k100_a030,CH-pf100_k100_a030,ch-af-apac-eu-row-us,CH-first,pf100_k100_a030,clean_objective_stage2,1,1,0.3,4,0.9819254614,apac,one_start_only,us,US,2040,184.533711
ch-af-apac-eu-row-us/pf100_k100_a030,CH-pf100_k100_a030,ch-af-apac-eu-row-us,CH-first,pf100_k100_a030,clean_objective_stage2,1,1,0.3,4,0.9819254614,apac,one_start_only,apac,APAC,2040,159.4670296
ch-af-apac-eu-row-us/pf100_k100_a030,CH-pf100_k100_a030,ch-af-apac-eu-row-us,CH-first,pf100_k100_a030,clean_objective_stage2,1,1,0.3,4,0.9819254614,apac,one_start_only,row,ROW,2040,186.8245371
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,clean_objective_stage2,1,1,0.4,10,0.7295700092,eu,one_start_only,ch,China,2025,163.324
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,clean_objective_stage2,1,1,0.4,10,0.7295700092,eu,one_start_only,af,Africa,2025,364.533733
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,clean_objective_stage2,1,1,0.4,10,0.7295700092,eu,one_start_only,eu,EU,2025,431.8496108
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,clean_objective_stage2,1,1,0.4,10,0.7295700092,eu,one_start_only,us,US,2025,425.7446397
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,clean_objective_stage2,1,1,0.4,10,0.7295700092,eu,one_start_only,apac,APAC,2025,250.3128546
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,clean_objective_stage2,1,1,0.4,10,0.7295700092,eu,one_start_only,row,ROW,2025,353.4146
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,clean_objective_stage2,1,1,0.4,10,0.7295700092,eu,one_start_only,ch,China,2030,107.790924
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,clean_objective_stage2,1,1,0.4,10,0.7295700092,eu,one_start_only,af,Africa,2030,307.8972517
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,clean_objective_stage2,1,1,0.4,10,0.7295700092,eu,one_start_only,eu,EU,2030,197.2593403
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,clean_objective_stage2,1,1,0.4,10,0.7295700092,eu,one_start_only,us,US,2030,228.6477204
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,clean_objective_stage2,1,1,0.4,10,0.7295700092,eu,one_start_only,apac,APAC,2030,199.624519
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,clean_objective_stage2,1,1,0.4,10,0.7295700092,eu,one_start_only,row,ROW,2030,232.9992862
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,clean_objective_stage2,1,1,0.4,10,0.7295700092,eu,one_start_only,ch,China,2035,95.908833
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,clean_objective_stage2,1,1,0.4,10,0.7295700092,eu,one_start_only,af,Africa,2035,439.9054418
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,clean_objective_stage2,1,1,0.4,10,0.7295700092,eu,one_start_only,eu,EU,2035,641.4506069
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,clean_objective_stage2,1,1,0.4,10,0.7295700092,eu,one_start_only,us,US,2035,307.1260932
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,clean_objective_stage2,1,1,0.4,10,0.7295700092,eu,one_start_only,apac,APAC,2035,110.015208
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,clean_objective_stage2,1,1,0.4,10,0.7295700092,eu,one_start_only,row,ROW,2035,440.3897852
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,clean_objective_stage2,1,1,0.4,10,0.7295700092,eu,one_start_only,ch,China,2040,86.65125722
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,clean_objective_stage2,1,1,0.4,10,0.7295700092,eu,one_start_only,af,Africa,2040,381.8144286
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,clean_objective_stage2,1,1,0.4,10,0.7295700092,eu,one_start_only,eu,EU,2040,386.8806675
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,clean_objective_stage2,1,1,0.4,10,0.7295700092,eu,one_start_only,us,US,2040,382.3116921
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,clean_objective_stage2,1,1,0.4,10,0.7295700092,eu,one_start_only,apac,APAC,2040,99.41154578
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,clean_objective_stage2,1,1,0.4,10,0.7295700092,eu,one_start_only,row,ROW,2040,303.9243732
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,ch,China,2025,163.324
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,af,Africa,2025,304.6120411
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,eu,EU,2025,288.0401315
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,us,US,2025,291.8401609
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,apac,APAC,2025,248.2271342
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,row,ROW,2025,346.0497741
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,ch,China,2030,107.7909238
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,af,Africa,2030,199.3642806
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,eu,EU,2030,242.1694096
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,us,US,2030,217.6406291
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,apac,APAC,2030,123.6420624
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,row,ROW,2030,225.4587815
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,ch,China,2035,95.90883302
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,af,Africa,2035,262.6883351
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,eu,EU,2035,209.1028007
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,us,US,2035,210.6970377
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,apac,APAC,2035,163.3325122
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,row,ROW,2035,194.0684429
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,ch,China,2040,86.65125723
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,af,Africa,2040,195.6455635
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,eu,EU,2040,177.1773573
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,us,US,2040,185.4465946
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,apac,APAC,2040,132.6209005
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,row,ROW,2040,176.4155084
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,ch,China,2025,163.324
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,af,Africa,2025,310.0591582
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,eu,EU,2025,291.0710979
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,us,US,2025,365.7254794
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,apac,APAC,2025,263.4894615
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,row,ROW,2025,305.7498298
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,ch,China,2030,107.7909238
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,af,Africa,2030,275.621562
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,eu,EU,2030,220.2190357
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,us,US,2030,246.3878583
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,apac,APAC,2030,185.8287318
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,row,ROW,2030,224.1186658
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,ch,China,2035,95.90883301
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,af,Africa,2035,249.5829393
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,eu,EU,2035,191.4976589
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,us,US,2035,188.3996018
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,apac,APAC,2035,123.5239246
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,row,ROW,2035,196.8970316
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,ch,China,2040,86.6512572
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,af,Africa,2040,211.2285209
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,eu,EU,2040,186.3322669
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,us,US,2040,226.1334343
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,apac,APAC,2040,155.2837867
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,row,ROW,2040,180.6646335
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,ch,China,2025,163.324
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,af,Africa,2025,338.0265259
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,eu,EU,2025,283.5349011
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,us,US,2025,284.5727057
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,apac,APAC,2025,229.2729617
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,row,ROW,2025,312.9354775
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,ch,China,2030,107.7909238
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,af,Africa,2030,215.3540868
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,eu,EU,2030,207.9096165
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,us,US,2030,222.819459
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,apac,APAC,2030,166.6604288
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,row,ROW,2030,232.9070322
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,ch,China,2035,95.90883301
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,af,Africa,2035,185.8385243
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,eu,EU,2035,174.9318454
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,us,US,2035,187.2772214
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,apac,APAC,2035,134.5207776
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,row,ROW,2035,187.7251898
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,ch,China,2040,86.65125721
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,af,Africa,2040,224.8235636
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,eu,EU,2040,196.4985706
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,us,US,2040,201.2889216
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,apac,APAC,2040,152.1324214
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,row,ROW,2040,170.5849503
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,ch,China,2025,163.324
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,af,Africa,2025,367.753162
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,eu,EU,2025,299.265
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,us,US,2025,317.9923608
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,apac,APAC,2025,272.4603985
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,row,ROW,2025,326.1381968
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,ch,China,2030,107.7909238
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,af,Africa,2030,244.468914
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,eu,EU,2030,229.2760454
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,us,US,2030,247.4218651
