scenario,branch,period,region,capacity_gw,clearing_price_usd_per_kw
strategic_offers,af-eu-us-apac-row-ch/pf080_k050_a030,2040,af,10.414520494348565,225.51528735892904
strategic_offers,af-eu-us-apac-row-ch/pf080_k050_a030,2040,row,102.40003842461391,187.26171945050575
strategic_offers,af-eu-us-apac-row-ch/pf080_k050_a040,2025,ch,931.0,163.3239999997584
strategic_offers,af-eu-us-apac-row-ch/pf080_k050_a040,2025,eu,22.0,355.8174230780975
strategic_offers,af-eu-us-apac-row-ch/pf080_k050_a040,2025,us,42.0,294.4897921036561
strategic_offers,af-eu-us-apac-row-ch/pf080_k050_a040,2025,apac,110.0,229.91747618554166
strategic_offers,af-eu-us-apac-row-ch/pf080_k050_a040,2025,af,3.4,294.89962865736726
strategic_offers,af-eu-us-apac-row-ch/pf080_k050_a040,2025,row,293.0,301.5760903120445
strategic_offers,af-eu-us-apac-row-ch/pf080_k050_a040,2030,ch,362.4544101340365,107.7909251708447
strategic_offers,af-eu-us-apac-row-ch/pf080_k050_a040,2030,eu,35.09807328266269,222.29440395797928
strategic_offers,af-eu-us-apac-row-ch/pf080_k050_a040,2030,us,67.8355594315207,269.2319729650758
strategic_offers,af-eu-us-apac-row-ch/pf080_k050_a040,2030,apac,172.22349651826647,126.48396374108214
strategic_offers,af-eu-us-apac-row-ch/pf080_k050_a040,2030,af,5.8811950069431855,316.27623639578724
strategic_offers,af-eu-us-apac-row-ch/pf080_k050_a040,2030,row,112.56376351877722,221.64267190754543
strategic_offers,af-eu-us-apac-row-ch/pf080_k050_a040,2035,ch,342.0093261351145,95.90883303832344
strategic_offers,af-eu-us-apac-row-ch/pf080_k050_a040,2035,eu,48.316972621420966,259.64925253801874
strategic_offers,af-eu-us-apac-row-ch/pf080_k050_a040,2035,us,88.16773513590982,199.14813792839507
strategic_offers,af-eu-us-apac-row-ch/pf080_k050_a040,2035,apac,197.3212794745353,110.01520826981343
strategic_offers,af-eu-us-apac-row-ch/pf080_k050_a040,2035,af,8.370613397912228,238.86043477584676
strategic_offers,af-eu-us-apac-row-ch/pf080_k050_a040,2035,row,105.90088761930815,207.23674353965225
strategic_offers,af-eu-us-apac-row-ch/pf080_k050_a040,2040,ch,342.0018269709188,86.65125720080286
strategic_offers,af-eu-us-apac-row-ch/pf080_k050_a040,2040,eu,61.4804586802459,275.17675075302424
strategic_offers,af-eu-us-apac-row-ch/pf080_k050_a040,2040,us,88.63809911833353,170.22960966916582
strategic_offers,af-eu-us-apac-row-ch/pf080_k050_a040,2040,apac,212.65609467422354,99.4115457823362
strategic_offers,af-eu-us-apac-row-ch/pf080_k050_a040,2040,af,10.860031800574104,248.51507597173534
strategic_offers,af-eu-us-apac-row-ch/pf080_k050_a040,2040,row,105.56702718370222,209.46732294405862
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a030,2025,ch,931.0,163.3239999967558
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a030,2025,eu,22.0,369.6806838649666
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a030,2025,us,42.0,386.3300348608648
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a030,2025,apac,110.0,300.55243329834724
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a030,2025,af,3.4,394.09882995302837
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a030,2025,row,293.0,353.4249999588232
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a030,2030,ch,358.153366372018,107.79092380415264
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a030,2030,eu,34.75767582051469,322.1824598061354
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a030,2030,us,67.39475223995953,292.2571836698902
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a030,2030,apac,164.52184994761984,188.08558102171287
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a030,2030,af,5.874376047847393,313.7254201686178
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a030,2030,row,137.1520003749929,232.98073753004448
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a030,2035,ch,347.81425029089166,95.90883300684636
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a030,2035,eu,47.84364588688575,285.306849228773
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a030,2035,us,85.19907517390452,233.44165235531992
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a030,2035,apac,183.23975816165682,110.01520795374942
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a030,2035,af,8.358630899878536,279.12564927338315
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a030,2035,row,137.05584374027194,207.28506052676335
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a030,2040,ch,347.919559126564,86.65125725489888
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a030,2040,eu,60.92967088535741,357.77203922578127
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a030,2040,us,88.21637263785446,170.22961028633458
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a030,2040,apac,186.88028456347854,99.41154578980587
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a030,2040,af,10.84288757000208,313.6750511090471
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a030,2040,row,137.3808156386691,289.57561583211975
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a040,2025,ch,931.0,163.32399999910615
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a040,2025,eu,22.0,372.70070216474943
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a040,2025,us,42.0,358.9256506847747
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a040,2025,apac,110.0,329.9525855796888
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a040,2025,af,3.4,343.4205737629717
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a040,2025,row,293.0,353.40999991703916
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a040,2030,ch,378.9640016754149,107.79092388826979
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a040,2030,eu,33.114434865229356,282.1510455303047
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a040,2030,us,64.29187931026595,348.69462871083743
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a040,2030,apac,155.83496909354253,228.49680095799815
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a040,2030,af,5.658200774347428,285.8469648021525
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a040,2030,row,98.96918749709482,232.98533683016052
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a040,2035,ch,368.2824999937504,95.90883304962756
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a040,2035,eu,45.426324575591096,243.84816021957994
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a040,2035,us,85.40744287663662,232.79405571157793
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a040,2035,apac,208.63820050883885,190.78704507570862
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a040,2035,af,8.022113627916388,277.72277431040243
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a040,2035,row,98.62830160354976,207.2255663914782
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a040,2040,ch,366.44651131369324,86.65125738182662
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a040,2040,eu,57.04614898739044,260.07887905231394
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a040,2040,us,90.18906294734114,170.1843320334
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a040,2040,apac,199.277650332395,105.93406441907103
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a040,2040,af,10.386045776686293,185.16144299528256
strategic_offers,af-eu-us-apac-row-ch/pf100_k050_a040,2040,row,98.62637962855162,187.26171895117164
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a030,2025,ch,931.0,163.32399999348485
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a030,2025,eu,22.0,365.1700558381001
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a030,2025,us,42.0,336.43362789715724
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a030,2025,apac,110.0,271.37882436475957
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a030,2025,af,3.4,364.85030317185965
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a030,2025,row,293.0,353.42499989752565
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a030,2030,ch,364.57518985502554,107.79092388000738
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a030,2030,eu,33.9235007791097,274.26943189092793
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a030,2030,us,65.70999822516322,262.8051289259126
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a030,2030,apac,163.0425928413202,161.22204041651455
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a030,2030,af,5.850003715774827,273.6295282027241
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a030,2030,row,68.3021535351416,232.98476017463486
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a030,2035,ch,347.5330260914096,95.90883305202557
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a030,2035,eu,46.73477708018901,261.14289987116814
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a030,2035,us,82.95643874593542,201.15422366571542
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a030,2035,apac,222.04086294778585,147.78036426946596
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a030,2035,af,8.328816125158962,280.3987046216002
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a030,2035,row,52.67436002163992,207.21299963384834
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a030,2040,ch,344.4830104666896,86.65125740629061
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a030,2040,eu,58.61582166924386,243.63468109488727
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a030,2040,us,102.0409470081353,226.94480552085912
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a030,2040,apac,260.04476871470933,99.41154668927209
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a030,2040,af,10.807630301220192,309.3135402051489
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a030,2040,row,52.596479048214775,181.15137128876427
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a040,2025,ch,931.0,163.32399999682625
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a040,2025,eu,22.0,379.41428009525015
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a040,2025,us,42.0,319.8872030494165
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a040,2025,apac,110.0,251.95309442182614
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a040,2025,af,3.4,371.817224288753
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a040,2025,row,293.0,314.6308902307822
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a040,2030,ch,401.78290991404845,107.79092384490492
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a040,2030,eu,34.360426785641096,329.7308838694682
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a040,2030,us,66.4810847887195,285.098774463717
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a040,2030,apac,170.1334591329964,218.4864382994166
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a040,2030,af,5.833937691690158,300.69158801322953
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a040,2030,row,79.14998709804678,232.96395831340485
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a040,2035,ch,373.90695923210467,95.90883301189304
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a040,2035,eu,47.336712225579106,261.09337699968984
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a040,2035,us,83.38556374272878,245.27101946468716
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a040,2035,apac,210.2360565202572,119.58046094314571
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a040,2035,af,8.305941641942717,268.94598470071855
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a040,2035,row,69.96963478402269,207.22379625610836
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a040,2040,ch,373.36381716763475,86.65125733901115
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a040,2040,eu,59.648245732364785,222.38412924055794
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a040,2040,us,84.05931525669577,216.49627322104777
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a040,2040,apac,239.56017159676122,99.4115457916764
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a040,2040,af,10.777947811367312,170.13312434523203
strategic_offers,af-eu-us-apac-row-ch/pf100_k100_a040,2040,row,69.90670956272952,230.78315473954888
strategic_offers,af-eu-us-apac-row-ch/pf120_k050_a030,2025,ch,931.0,163.32399999970033
strategic_offers,af-eu-us-apac-row-ch/pf120_k050_a030,2025,eu,22.0,312.8044206332911
strategic_offers,af-eu-us-apac-row-ch/pf120_k050_a030,2025,us,42.0,319.40523291399336
strategic_offers,af-eu-us-apac-row-ch/pf120_k050_a030,2025,apac,110.0,256.4266964668727
strategic_offers,af-eu-us-apac-row-ch/pf120_k050_a030,2025,af,3.4,371.09017043972096
strategic_offers,af-eu-us-apac-row-ch/pf120_k050_a030,2025,row,293.0,315.5620537604944
strategic_offers,af-eu-us-apac-row-ch/pf120_k050_a030,2030,ch,518.4262558869343,107.79092383534524
strategic_offers,af-eu-us-apac-row-ch/pf120_k050_a030,2030,eu,32.05037258070267,240.94371052731958
strategic_offers,af-eu-us-apac-row-ch/pf120_k050_a030,2030,us,46.200350423896886,235.85527327163825
strategic_offers,af-eu-us-apac-row-ch/pf120_k050_a030,2030,apac,168.19636920177152,162.91379138889408
strategic_offers,af-eu-us-apac-row-ch/pf120_k050_a030,2030,af,5.797057136214903,279.17222625423597
strategic_offers,af-eu-us-apac-row-ch/pf120_k050_a030,2030,row,43.4201626869301,227.4439171993411
strategic_offers,af-eu-us-apac-row-ch/pf120_k050_a030,2035,ch,449.65907456827216,95.90883300438605
strategic_offers,af-eu-us-apac-row-ch/pf120_k050_a030,2035,eu,43.59358310096947,226.32567846967152
strategic_offers,af-eu-us-apac-row-ch/pf120_k050_a030,2035,us,68.37094365834132,245.48554881028406
strategic_offers,af-eu-us-apac-row-ch/pf120_k050_a030,2035,apac,224.4293661251994,161.7348014612698
strategic_offers,af-eu-us-apac-row-ch/pf120_k050_a030,2035,af,8.194113758808975,257.79953759369687
strategic_offers,af-eu-us-apac-row-ch/pf120_k050_a030,2035,row,43.403475156610824,207.21503751884538
strategic_offers,af-eu-us-apac-row-ch/pf120_k050_a030,2040,ch,446.7223935187503,86.65125720693706
strategic_offers,af-eu-us-apac-row-ch/pf120_k050_a030,2040,eu,54.85238877183721,218.8821947502913
strategic_offers,af-eu-us-apac-row-ch/pf120_k050_a030,2040,us,72.36509735574687,211.00620941526344
strategic_offers,af-eu-us-apac-row-ch/pf120_k050_a030,2040,apac,262.97179533781156,150.95481771567975
strategic_offers,af-eu-us-apac-row-ch/pf120_k050_a030,2040,af,10.591170332591838,227.5382206049759
strategic_offers,af-eu-us-apac-row-ch/pf120_k050_a030,2040,row,43.38984418311835,187.18893852347665
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a030,2025,ch,931.0,163.32399999988144
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a030,2025,eu,22.0,286.27146709086134
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a030,2025,us,42.0,307.136614546247
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a030,2025,apac,110.0,261.066740065876
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a030,2025,af,3.4,321.9459739491483
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a030,2025,row,293.0,319.97931656523997
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a030,2030,ch,579.7974756618628,107.79092379626243
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a030,2030,eu,23.224956685652483,268.0139468022063
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a030,2030,us,36.47869675577848,262.99696822525607
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a030,2030,apac,167.94086059560982,218.36784007398003
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a030,2030,af,5.8999825085270565,236.82023991865995
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a030,2030,row,60.05267654143097,225.25171303456747
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a030,2035,ch,544.9695650795468,95.90883301759112
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a030,2035,eu,31.995906684885448,228.30429256831698
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a030,2035,us,36.47812237582151,217.66885085554705
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a030,2035,apac,223.32819654244403,170.62514088021817
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a030,2035,af,8.399969344430536,241.10632440422032
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a030,2035,row,59.98366167014025,207.26125878093586
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a030,2040,ch,544.3868018271477,86.65125720179591
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a030,2040,eu,38.80439235982988,202.55261893171706
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a030,2040,us,36.47704128314681,177.393514556331
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a030,2040,apac,282.62458833757006,126.04046103238892
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a030,2040,af,10.899968364489157,166.95449068820275
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a030,2040,row,59.974729119025355,180.22833832203332
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a040,2025,ch,931.0,163.32399999975217
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a040,2025,eu,22.0,342.5430519097836
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a040,2025,us,42.0,318.62030961312223
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a040,2025,apac,110.0,252.63858657424086
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a040,2025,af,3.4,392.1901376031869
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a040,2025,row,293.0,348.4999234180348
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a040,2030,ch,396.43202266182914,107.79092393609515
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a040,2030,eu,33.28546011395996,323.5541753971977
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a040,2030,us,61.37757458921459,270.8150560251407
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a040,2030,apac,171.18606934036424,234.32706499529073
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a040,2030,af,5.899982508632913,322.92768375710966
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a040,2030,row,39.16819357381297,290.9627812153157
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a040,2035,ch,396.2145434054375,95.90883302354375
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a040,2035,eu,45.59736108251526,244.79776566018762
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a040,2035,us,64.44917128727859,253.35269227833987
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a040,2035,apac,226.02523026436398,151.7811759251868
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a040,2035,af,8.399969344616062,247.93144048540566
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a040,2035,row,22.813066532395116,206.7604252862015
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a040,2040,ch,396.82049437948785,86.65125721547763
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a040,2040,eu,45.88111284147692,189.13440449433634
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a040,2040,us,66.70318839982399,211.94956430347307
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a040,2040,apac,287.8675413385475,118.18344681040347
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a040,2040,af,10.899968310081485,195.94990412107725
strategic_offers,af-eu-us-apac-row-ch/pf120_k100_a040,2040,row,21.161182052207764,186.88576462161777
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a030,2025,ch,931.0,163.32399999935828
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a030,2025,eu,22.0,255.7051833073653
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a030,2025,us,42.0,296.2474408545411
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a030,2025,apac,110.0,242.40798481082217
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a030,2025,af,3.4,294.72727880976146
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a030,2025,row,293.0,346.5246697058547
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a030,2030,ch,528.1459308868148,107.7909237986793
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a030,2030,eu,24.871249894360908,190.9942148331993
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a030,2030,us,17.800130395258442,191.58746474590532
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a030,2030,apac,151.44506704724003,129.77369107472506
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a030,2030,af,5.588826193081614,235.04786511949706
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a030,2030,row,132.63367867956714,211.66094660081816
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a030,2035,ch,418.37006149445847,95.90883305365476
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a030,2035,eu,35.63371025236603,242.42674585299835
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a030,2035,us,36.82429006657565,236.27060412665486
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a030,2035,apac,196.6354302308127,172.36721980339715
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a030,2035,af,7.897637340919749,257.2666028362956
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a030,2035,row,132.14686525659022,207.2850605834436
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a030,2040,ch,418.6051209759138,86.65125720858032
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a030,2040,eu,44.54680640126253,231.99287417942284
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a030,2040,us,45.26538867683293,214.6467258712936
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a030,2040,apac,239.7783707008144,152.40429823703465
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a030,2040,af,10.206457173965239,207.91635774542152
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a030,2040,row,134.17103874166813,187.24992193269966
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a040,2025,ch,931.0,163.3165999949502
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a040,2025,eu,22.0,355.99228317752187
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a040,2025,us,42.0,293.9342815286641
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a040,2025,apac,110.0,189.0615247636592
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a040,2025,af,3.4,319.6987224668909
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a040,2025,row,293.0,350.8302397744465
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a040,2030,ch,396.8346908210684,107.79092387918827
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a040,2030,eu,34.4542156696485,262.92222791677204
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a040,2030,us,64.8694991133358,375.9767603906702
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a040,2030,apac,168.86556959458616,201.91047271851096
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a040,2030,af,5.812942582280826,358.13097453929845
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a040,2030,row,107.63316190992754,232.9648319181143
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a040,2035,ch,381.7083154619636,95.90883307798077
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a040,2035,eu,43.68422026228187,257.4643495145352
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a040,2035,us,75.88264978644979,236.34101669998105
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a040,2035,apac,208.9322088155325,136.42437576867323
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a040,2035,af,8.263950812545195,324.21495233430966
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a040,2035,row,104.64956766535917,207.2304440314587
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a040,2040,ch,381.52249988908693,86.65125740685889
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a040,2040,eu,48.28755312360084,239.8596317723113
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a040,2040,us,77.81247537720664,251.90918270681883
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a040,2040,apac,206.29082994849318,99.41154588936062
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a040,2040,af,10.71496190200816,239.78684410296347
strategic_offers,eu-us-af-row-apac-ch/pf080_k050_a040,2040,row,104.65068457049817,230.1689591682015
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a030,2025,ch,931.0,163.32399999972242
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a030,2025,eu,22.0,362.5351002112554
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a030,2025,us,42.0,381.2799810604128
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a030,2025,apac,110.0,243.3574980750548
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a030,2025,af,3.4,357.2671874880048
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a030,2025,row,293.0,353.4175999926536
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a030,2030,ch,373.26486561877334,107.79092380674962
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a030,2030,eu,32.616542827293515,234.08571466211106
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a030,2030,us,61.17000678155851,300.85543674807525
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a030,2030,apac,167.45420758977508,144.72991300387937
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a030,2030,af,5.825285102520295,271.2757502212328
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a030,2030,row,129.27482716981663,232.97421542913642
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a030,2035,ch,357.2155908858759,95.90883326512704
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a030,2035,eu,43.52518040956017,234.60851831460988
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a030,2035,us,80.00746664783284,225.37418449387215
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a030,2035,apac,191.28651134970448,110.01520792936019
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a030,2035,af,8.279382732546706,240.7516229038074
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a030,2035,row,125.035972175493,212.6873611026416
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a030,2040,ch,356.76384926896316,86.65125739371206
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a030,2040,eu,54.76342643666173,274.7276651968085
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a030,2040,us,87.62201991731908,217.8700745658885
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a030,2040,apac,209.80129019607892,99.41154581529585
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a030,2040,af,10.73348490607464,268.52581567471725
strategic_offers,eu-us-af-row-apac-ch/pf100_k050_a030,2040,row,127.7416414060067,255.57524520932913
