candidate,candidate_code,sequence,order,branch,origin,price_factor,capacity_weight,damping,selected_sweep,max_gain_percent,limiting_player,multistart_status,region,region_label,year,capacity_gw,price_usd_per_kw,demand_gw,domestic_output_gw,imports_gw,exports_gw,import_share
ch-af-apac-eu-row-us/pf100_k050_a040,CH-pf100_k050_a040,ch-af-apac-eu-row-us,CH-first,pf100_k050_a040,clean_objective_stage2,1,0.5,0.4,11,0.5501195224,us,one_start_only,af,Africa,2035,8.390930074,316.8151145,20,8.390930054,11.60906994,1.681245193e-08,0.5804534973
ch-af-apac-eu-row-us/pf100_k050_a040,CH-pf100_k050_a040,ch-af-apac-eu-row-us,CH-first,pf100_k050_a040,clean_objective_stage2,1,0.5,0.4,11,0.5501195224,us,one_start_only,eu,EU,2035,48.27463572,302.2276541,95,48.27463569,46.72536431,2.954605187e-08,0.4918459401
ch-af-apac-eu-row-us/pf100_k050_a040,CH-pf100_k050_a040,ch-af-apac-eu-row-us,CH-first,pf100_k050_a040,clean_objective_stage2,1,0.5,0.4,11,0.5501195224,us,one_start_only,us,US,2035,89.35294821,249.0648064,70,69.99999995,4.358227391e-08,19.35294824,6.22603913e-10
ch-af-apac-eu-row-us/pf100_k050_a040,CH-pf100_k050_a040,ch-af-apac-eu-row-us,CH-first,pf100_k050_a040,clean_objective_stage2,1,0.5,0.4,11,0.5501195224,us,one_start_only,apac,APAC,2035,183.3363528,110.015208,103,103,1.623835613e-08,8.847183157e-09,1.57653943e-10
ch-af-apac-eu-row-us/pf100_k050_a040,CH-pf100_k050_a040,ch-af-apac-eu-row-us,CH-first,pf100_k050_a040,clean_objective_stage2,1,0.5,0.4,11,0.5501195224,us,one_start_only,row,ROW,2035,107.1095176,207.2850605,79,78.99999998,2.225514338e-08,11.60906997,2.817106756e-10
ch-af-apac-eu-row-us/pf100_k050_a040,CH-pf100_k050_a040,ch-af-apac-eu-row-us,CH-first,pf100_k050_a040,clean_objective_stage2,1,0.5,0.4,11,0.5501195224,us,one_start_only,ch,China,2040,368.9547497,86.6512572,316,316,1.301385755e-08,2.982375385e-08,4.11830935e-11
ch-af-apac-eu-row-us/pf100_k050_a040,CH-pf100_k050_a040,ch-af-apac-eu-row-us,CH-first,pf100_k050_a040,clean_objective_stage2,1,0.5,0.4,11,0.5501195224,us,one_start_only,af,Africa,2040,10.88639511,351.0903265,28,10.8863951,17.1136049,1.393553421e-08,0.6112001752
ch-af-apac-eu-row-us/pf100_k050_a040,CH-pf100_k050_a040,ch-af-apac-eu-row-us,CH-first,pf100_k050_a040,clean_objective_stage2,1,0.5,0.4,11,0.5501195224,us,one_start_only,eu,EU,2040,61.00185067,338.6869828,99,43.88824583,55.11175417,17.11360484,0.5566843856
ch-af-apac-eu-row-us/pf100_k050_a040,CH-pf100_k050_a040,ch-af-apac-eu-row-us,CH-first,pf100_k050_a040,clean_objective_stage2,1,0.5,0.4,11,0.5501195224,us,one_start_only,us,US,2040,108.6116097,279.4523678,75,74.99999997,2.7353716e-08,33.61160976,3.647162133e-10
ch-af-apac-eu-row-us/pf100_k050_a040,CH-pf100_k050_a040,ch-af-apac-eu-row-us,CH-first,pf100_k050_a040,clean_objective_stage2,1,0.5,0.4,11,0.5501195224,us,one_start_only,apac,APAC,2040,209.9749309,99.41154578,126,126,6.339344749e-09,3.926531429,5.031225991e-11
ch-af-apac-eu-row-us/pf100_k050_a040,CH-pf100_k050_a040,ch-af-apac-eu-row-us,CH-first,pf100_k050_a040,clean_objective_stage2,1,0.5,0.4,11,0.5501195224,us,one_start_only,row,ROW,2040,106.5736131,243.3803189,89,88.99999999,1.364687292e-08,17.57361306,1.533356508e-10
ch-af-apac-eu-row-us/pf100_k100_a030,CH-pf100_k100_a030,ch-af-apac-eu-row-us,CH-first,pf100_k100_a030,clean_objective_stage2,1,1,0.3,4,0.9819254614,apac,one_start_only,ch,China,2025,931,163.324,324,324,2.719503378e-08,89.59999974,8.393528946e-11
ch-af-apac-eu-row-us/pf100_k100_a030,CH-pf100_k100_a030,ch-af-apac-eu-row-us,CH-first,pf100_k100_a030,clean_objective_stage2,1,1,0.3,4,0.9819254614,apac,one_start_only,af,Africa,2025,3.4,310.8978171,9.999999999,4.0790811e-08,9.999999958,3.399999953,0.9999999959
ch-af-apac-eu-row-us/pf100_k100_a030,CH-pf100_k100_a030,ch-af-apac-eu-row-us,CH-first,pf100_k100_a030,clean_objective_stage2,1,1,0.3,4,0.9819254614,apac,one_start_only,eu,EU,2025,22,310.921442,75,1.276985204e-07,74.99999987,21.99999982,0.9999999983
ch-af-apac-eu-row-us/pf100_k100_a030,CH-pf100_k100_a030,ch-af-apac-eu-row-us,CH-first,pf100_k100_a030,clean_objective_stage2,1,1,0.3,4,0.9819254614,apac,one_start_only,us,US,2025,42,288.8477404,45,2.864394814e-08,44.99999997,2.113107807e-07,0.9999999994
ch-af-apac-eu-row-us/pf100_k100_a030,CH-pf100_k100_a030,ch-af-apac-eu-row-us,CH-first,pf100_k100_a030,clean_objective_stage2,1,1,0.3,4,0.9819254614,apac,one_start_only,apac,APAC,2025,110,309.0264582,50,49.99999987,1.239625921e-07,60.00000012,2.479251842e-09
ch-af-apac-eu-row-us/pf100_k100_a030,CH-pf100_k100_a030,ch-af-apac-eu-row-us,CH-first,pf100_k100_a030,clean_objective_stage2,1,1,0.3,4,0.9819254614,apac,one_start_only,row,ROW,2025,293,325.7521036,45,3.444793902e-08,44.99999996,6.694257483e-08,0.9999999992
ch-af-apac-eu-row-us/pf100_k100_a030,CH-pf100_k100_a030,ch-af-apac-eu-row-us,CH-first,pf100_k100_a030,clean_objective_stage2,1,1,0.3,4,0.9819254614,apac,one_start_only,ch,China,2030,590.3126817,107.7909238,350,350,5.654072019e-09,118.2040351,1.615449148e-11
ch-af-apac-eu-row-us/pf100_k100_a030,CH-pf100_k100_a030,ch-af-apac-eu-row-us,CH-first,pf100_k100_a030,clean_objective_stage2,1,1,0.3,4,0.9819254614,apac,one_start_only,af,Africa,2030,5.899999988,246.9195625,14,5.899999972,8.100000028,1.484768173e-08,0.5785714306
ch-af-apac-eu-row-us/pf100_k100_a030,CH-pf100_k100_a030,ch-af-apac-eu-row-us,CH-first,pf100_k100_a030,clean_objective_stage2,1,1,0.3,4,0.9819254614,apac,one_start_only,eu,EU,2030,18.4589897,220.913943,90,18.45898956,71.54101044,1.308401153e-07,0.794900116
ch-af-apac-eu-row-us/pf100_k100_a030,CH-pf100_k100_a030,ch-af-apac-eu-row-us,CH-first,pf100_k100_a030,clean_objective_stage2,1,1,0.3,4,0.9819254614,apac,one_start_only,us,US,2030,4.207842712,219.7200926,65,8.939630138e-10,65,4.20784271,1
ch-af-apac-eu-row-us/pf100_k100_a030,CH-pf100_k100_a030,ch-af-apac-eu-row-us,CH-first,pf100_k100_a030,clean_objective_stage2,1,1,0.3,4,0.9819254614,apac,one_start_only,apac,APAC,2030,173.3369752,195.4990727,85,2.203354387e-08,84.99999998,173.3369752,0.9999999997
ch-af-apac-eu-row-us/pf100_k100_a030,CH-pf100_k100_a030,ch-af-apac-eu-row-us,CH-first,pf100_k100_a030,clean_objective_stage2,1,1,0.3,4,0.9819254614,apac,one_start_only,row,ROW,2030,62.74618297,221.4098172,70,1.219965777e-08,69.99999999,3.892157234,0.9999999998
ch-af-apac-eu-row-us/pf100_k100_a030,CH-pf100_k100_a030,ch-af-apac-eu-row-us,CH-first,pf100_k100_a030,clean_objective_stage2,1,1,0.3,4,0.9819254614,apac,one_start_only,ch,China,2035,579.1933589,95.90883301,333,332.9999999,9.441527301e-08,86.65293415,2.835293484e-10
ch-af-apac-eu-row-us/pf100_k100_a030,CH-pf100_k100_a030,ch-af-apac-eu-row-us,CH-first,pf100_k100_a030,clean_objective_stage2,1,1,0.3,4,0.9819254614,apac,one_start_only,af,Africa,2035,8.399999984,221.3258296,20,8.399999717,11.60000028,2.480798825e-07,0.5800000141
ch-af-apac-eu-row-us/pf100_k100_a030,CH-pf100_k100_a030,ch-af-apac-eu-row-us,CH-first,pf100_k100_a030,clean_objective_stage2,1,1,0.3,4,0.9819254614,apac,one_start_only,eu,EU,2035,25.26748954,205.1761059,95,25.26748917,69.73251083,3.018140964e-07,0.7340264298
ch-af-apac-eu-row-us/pf100_k100_a030,CH-pf100_k100_a030,ch-af-apac-eu-row-us,CH-first,pf100_k100_a030,clean_objective_stage2,1,1,0.3,4,0.9819254614,apac,one_start_only,us,US,2035,4.781431514,178.1006539,69.99999999,5.799576317e-08,69.99999994,4.781431394,0.9999999992
ch-af-apac-eu-row-us/pf100_k100_a030,CH-pf100_k100_a030,ch-af-apac-eu-row-us,CH-first,pf100_k100_a030,clean_objective_stage2,1,1,0.3,4,0.9819254614,apac,one_start_only,apac,APAC,2035,235.0795761,163.8117886,103,96.86640827,6.133591726,138.2131678,0.05954943423
ch-af-apac-eu-row-us/pf100_k100_a030,CH-pf100_k100_a030,ch-af-apac-eu-row-us,CH-first,pf100_k100_a030,clean_objective_stage2,1,1,0.3,4,0.9819254614,apac,one_start_only,row,ROW,2035,62.73077458,201.9339442,79,3.48791974e-07,78.99999965,6.818568643,0.9999999956
ch-af-apac-eu-row-us/pf100_k100_a030,CH-pf100_k100_a030,ch-af-apac-eu-row-us,CH-first,pf100_k100_a030,clean_objective_stage2,1,1,0.3,4,0.9819254614,apac,one_start_only,ch,China,2040,563.7630052,86.65125721,316,315.9999999,7.668676637e-08,111.3280598,2.426796404e-10
ch-af-apac-eu-row-us/pf100_k100_a030,CH-pf100_k100_a030,ch-af-apac-eu-row-us,CH-first,pf100_k100_a030,clean_objective_stage2,1,1,0.3,4,0.9819254614,apac,one_start_only,af,Africa,2040,10.89999998,194.6923532,28,10.89999959,17.10000041,3.733115012e-07,0.6107143004
ch-af-apac-eu-row-us/pf100_k100_a030,CH-pf100_k100_a030,ch-af-apac-eu-row-us,CH-first,pf100_k100_a030,clean_objective_stage2,1,1,0.3,4,0.9819254614,apac,one_start_only,eu,EU,2040,29.27663198,194.6514641,99,29.27663167,69.72336833,2.705927203e-07,0.7042764478
ch-af-apac-eu-row-us/pf100_k100_a030,CH-pf100_k100_a030,ch-af-apac-eu-row-us,CH-first,pf100_k100_a030,clean_objective_stage2,1,1,0.3,4,0.9819254614,apac,one_start_only,us,US,2040,4.781156021,184.533711,75,8.735729015e-08,74.99999991,4.781155826,0.9999999988
ch-af-apac-eu-row-us/pf100_k100_a030,CH-pf100_k100_a030,ch-af-apac-eu-row-us,CH-first,pf100_k100_a030,clean_objective_stage2,1,1,0.3,4,0.9819254614,apac,one_start_only,apac,APAC,2040,260.7141443,159.4670296,126,125.9999998,1.833167169e-07,134.7141444,1.454894579e-09
ch-af-apac-eu-row-us/pf100_k100_a030,CH-pf100_k100_a030,ch-af-apac-eu-row-us,CH-first,pf100_k100_a030,clean_objective_stage2,1,1,0.3,4,0.9819254614,apac,one_start_only,row,ROW,2040,62.72292036,186.8245371,89,4.246983307e-06,88.99999575,3.959033347e-06,0.9999999523
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,ch,China,2025,931,163.324,324,324,6.506793098e-09,111.5999999,2.008269475e-11
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,af,Africa,2025,3.4,304.6120411,10,3.399999967,6.600000033,3.167025347e-08,0.6600000033
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,eu,EU,2025,22,288.0401315,75,2.3023609e-08,74.99999998,2.152317997e-08,0.9999999997
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,us,US,2025,42,291.8401609,45,7.41139635e-09,44.99999999,1.157070942e-08,0.9999999998
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,apac,APAC,2025,110,248.2271342,50,49.99999999,1.319272669e-08,60.00000001,2.638545338e-10
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,row,ROW,2025,293,346.0497741,45,3.821116696e-08,44.99999996,7.69450469e-09,0.9999999992
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,ch,China,2030,561.5012675,107.7909238,350,349.9999999,5.229173626e-08,104.544448,1.494049607e-10
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,af,Africa,2030,5.689912499,199.3642806,14,7.833485879e-08,13.99999992,5.689912411,0.9999999944
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,eu,EU,2030,27.34263212,242.1694096,90,27.34263204,62.65736795,5.657489416e-08,0.6961929773
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,us,US,2030,30.45555165,217.6406291,65,30.45555152,34.54444847,7.480281273e-08,0.5314530534
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,apac,APAC,2030,164.3392428,123.6420624,85,84.99999996,3.466744164e-08,70.96745572,4.078522546e-10
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,row,ROW,2030,46.60777394,225.4587815,70,1.405901269e-07,69.99999986,5.810729121e-08,0.999999998
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,ch,China,2035,518.5371244,95.90883302,333,332.9999999,7.816367945e-08,80.19269034,2.347257641e-10
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,af,Africa,2035,7.979824999,262.6883351,20,7.979824893,12.0201751,9.401585691e-08,0.6010087553
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,eu,EU,2035,27.7940957,209.1028007,95,27.79409265,67.20590734,2.981072129e-06,0.7074306036
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,us,US,2035,30.22099195,210.6970377,69.99999999,19.39350905,50.60649094,10.8274828,0.7229498707
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,apac,APAC,2035,220.8123969,163.3325122,103,102.9999999,1.053516261e-07,117.812397,1.022831321e-09
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,row,ROW,2035,46.59603592,194.0684429,79,1.763170319e-07,78.99999982,1.920266994e-07,0.9999999978
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,ch,China,2040,524.0671696,86.65125723,316,315.9999997,3.193066038e-07,89.59682009,1.010463936e-09
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,af,Africa,2040,10.2697375,195.6455635,27.99999999,10.26973708,17.73026291,3.325433993e-07,0.6332236754
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,eu,EU,2040,27.7770588,177.1773573,98.99999999,27.77705789,71.2229421,6.459022317e-07,0.7194236577
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,us,US,2040,30.21999662,185.4465946,74.99999998,30.21999569,44.78000428,4.812552477e-07,0.597066724
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,apac,APAC,2040,259.1363871,132.6209005,126,125.9999993,6.97440025e-07,133.1363875,5.535238294e-09
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,row,ROW,2040,46.57977076,176.4155084,88.99999999,7.671630292e-07,88.99999922,5.087853407e-07,0.9999999914
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,ch,China,2025,931,163.324,324,324,1.378119218e-08,69.59999987,4.253454378e-11
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,af,Africa,2025,3.4,310.0591582,9.999999999,3.399999981,6.600000018,1.541931734e-08,0.6600000019
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,eu,EU,2025,22,291.0710979,75,5.75491341e-08,74.99999994,7.483263512e-08,0.9999999992
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,us,US,2025,42,365.7254794,45,41.99999996,3.000000036,1.787623351e-08,0.06666666746
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,apac,APAC,2025,110,263.4894615,50,49.99999998,2.075192368e-08,60.00000001,4.150384735e-10
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,row,ROW,2025,293,305.7498298,45,1.26195749e-08,44.99999999,2.128295347e-08,0.9999999997
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,ch,China,2030,519.5658416,107.7909238,350,350,4.181984228e-09,74.08046424,1.194852637e-11
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,af,Africa,2030,5.737999999,275.621562,14,5.73799999,8.26200001,7.945007163e-09,0.5901428578
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,eu,EU,2030,29.1187329,220.2190357,90,20.85673292,69.14326708,8.261999976,0.7682585231
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,us,US,2030,52.64801739,246.3878583,65,52.64801738,12.35198262,9.985312691e-09,0.1900305018
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,apac,APAC,2030,162.4147854,185.8287318,85,84.99999999,1.441833302e-08,77.41478546,1.696274474e-10
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,row,ROW,2030,35.93871671,224.1186658,70,1.345095128e-08,69.99999999,1.93260562e-08,0.9999999998
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,ch,China,2035,506.5402955,95.90883301,333,333,2.920460463e-08,78.99999946,8.770151542e-11
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,af,Africa,2035,8.075999999,249.5829393,20,8.075999987,11.92400001,1.025125306e-08,0.5962000006
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,eu,EU,2035,32.0267739,191.4976589,95,20.1027739,74.8972261,11.92399995,0.7883918537
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,us,US,2035,52.67496467,188.3996018,70,33.12115647,36.87884353,3.928685375e-08,0.5268406219
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,apac,APAC,2035,214.7760701,123.5239246,103,103,2.624854392e-08,111.7760701,2.548402322e-10
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,row,ROW,2035,35.92311211,196.8970316,79,6.096987564e-08,78.99999994,8.768353432e-08,0.9999999992
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,ch,China,2040,505.4388388,86.6512572,316,316,6.805513671e-09,72.49336286,2.153643567e-11
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,af,Africa,2040,10.414,211.2285209,28,10.41399998,17.58600002,2.07186559e-08,0.6280714294
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,eu,EU,2040,32.02289094,186.3322669,99,32.0228909,66.9771091,3.438504364e-08,0.6765364555
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,us,US,2040,58.48760379,226.1334343,75,58.48760377,16.51239622,9.941818549e-09,0.220165283
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,apac,APAC,2040,243.5821424,155.2837867,126,126,3.640125135e-08,117.5821424,2.888988202e-10
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,row,ROW,2040,35.91590402,180.6646335,89,2.809397969e-08,88.99999997,2.876170967e-08,0.9999999997
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,ch,China,2025,931,163.324,324,324,4.815400394e-09,111.6,1.48623469e-11
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,af,Africa,2025,3.4,338.0265259,10,3.399999994,6.600000006,5.045309287e-09,0.6600000006
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,eu,EU,2025,22,283.5349011,75,1.23680734e-08,74.99999999,1.338269608e-08,0.9999999998
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,us,US,2025,42,284.5727057,45,5.071485898e-09,44.99999999,9.046807197e-09,0.9999999999
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,apac,APAC,2025,110,229.2729617,50,49.99999999,9.157771981e-09,60.00000001,1.831554396e-10
