candidate,candidate_code,sequence,order,branch,origin,price_factor,capacity_weight,damping,selected_sweep,max_gain_percent,limiting_player,multistart_status,region,region_label,year,capacity_gw
ch-af-apac-eu-row-us/pf100_k100_a030,CH-pf100_k100_a030,ch-af-apac-eu-row-us,CH-first,pf100_k100_a030,clean_objective_stage2,1,1,0.3,4,0.9819254614,apac,one_start_only,ch,China,2040,563.7630052
ch-af-apac-eu-row-us/pf100_k100_a030,CH-pf100_k100_a030,ch-af-apac-eu-row-us,CH-first,pf100_k100_a030,clean_objective_stage2,1,1,0.3,4,0.9819254614,apac,one_start_only,af,Africa,2040,10.89999998
ch-af-apac-eu-row-us/pf100_k100_a030,CH-pf100_k100_a030,ch-af-apac-eu-row-us,CH-first,pf100_k100_a030,clean_objective_stage2,1,1,0.3,4,0.9819254614,apac,one_start_only,eu,EU,2040,29.27663198
ch-af-apac-eu-row-us/pf100_k100_a030,CH-pf100_k100_a030,ch-af-apac-eu-row-us,CH-first,pf100_k100_a030,clean_objective_stage2,1,1,0.3,4,0.9819254614,apac,one_start_only,us,US,2040,4.781156021
ch-af-apac-eu-row-us/pf100_k100_a030,CH-pf100_k100_a030,ch-af-apac-eu-row-us,CH-first,pf100_k100_a030,clean_objective_stage2,1,1,0.3,4,0.9819254614,apac,one_start_only,apac,APAC,2040,260.7141443
ch-af-apac-eu-row-us/pf100_k100_a030,CH-pf100_k100_a030,ch-af-apac-eu-row-us,CH-first,pf100_k100_a030,clean_objective_stage2,1,1,0.3,4,0.9819254614,apac,one_start_only,row,ROW,2040,62.72292036
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,ch,China,2025,931
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,af,Africa,2025,3.4
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,eu,EU,2025,22
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,us,US,2025,42
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,apac,APAC,2025,110
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,row,ROW,2025,293
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,ch,China,2030,561.5012675
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,af,Africa,2030,5.689912499
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,eu,EU,2030,27.34263212
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,us,US,2030,30.45555165
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,apac,APAC,2030,164.3392428
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,row,ROW,2030,46.60777394
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,ch,China,2035,518.5371244
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,af,Africa,2035,7.979824999
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,eu,EU,2035,27.7940957
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,us,US,2035,30.22099195
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,apac,APAC,2035,220.8123969
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,row,ROW,2035,46.59603592
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,ch,China,2040,524.0671696
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,af,Africa,2040,10.2697375
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,eu,EU,2040,27.7770588
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,us,US,2040,30.21999662
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,apac,APAC,2040,259.1363871
ch-af-apac-eu-row-us/pf120_k050_a030,CH-pf120_k050_a030,ch-af-apac-eu-row-us,CH-first,pf120_k050_a030,clean_objective_stage2,1.2,0.5,0.3,5,0.5937755679,apac,one_start_only,row,ROW,2040,46.57977076
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,ch,China,2025,931
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,af,Africa,2025,3.4
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,eu,EU,2025,22
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,us,US,2025,42
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,apac,APAC,2025,110
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,row,ROW,2025,293
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,ch,China,2030,519.5658416
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,af,Africa,2030,5.737999999
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,eu,EU,2030,29.1187329
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,us,US,2030,52.64801739
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,apac,APAC,2030,162.4147854
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,row,ROW,2030,35.93871671
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,ch,China,2035,506.5402955
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,af,Africa,2035,8.075999999
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,eu,EU,2035,32.0267739
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,us,US,2035,52.67496467
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,apac,APAC,2035,214.7760701
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,row,ROW,2035,35.92311211
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,ch,China,2040,505.4388388
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,af,Africa,2040,10.414
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,eu,EU,2040,32.02289094
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,us,US,2040,58.48760379
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,apac,APAC,2040,243.5821424
ch-af-apac-eu-row-us/pf120_k050_a040,CH-pf120_k050_a040,ch-af-apac-eu-row-us,CH-first,pf120_k050_a040,clean_objective_stage2,1.2,0.5,0.4,4,0.5921495258,apac,one_start_only,row,ROW,2040,35.91590402
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,ch,China,2025,931
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,af,Africa,2025,3.4
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,eu,EU,2025,22
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,us,US,2025,42
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,apac,APAC,2025,110
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,row,ROW,2025,293
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,ch,China,2030,594.3832767
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,af,Africa,2030,5.899999988
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,eu,EU,2030,17.64552596
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,us,US,2030,21.49765578
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,apac,APAC,2030,173.3417064
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,row,ROW,2030,62.82035322
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,ch,China,2035,587.9342598
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,af,Africa,2035,8.399999984
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,eu,EU,2035,21.65423379
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,us,US,2035,21.49672077
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,apac,APAC,2035,236.6689601
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,row,ROW,2035,62.79804484
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,ch,China,2040,590.2813298
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,af,Africa,2040,10.89999998
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,eu,EU,2040,28.46273364
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,us,US,2040,21.9731024
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,apac,APAC,2040,245.0510615
ch-af-apac-eu-row-us/pf120_k100_a030,CH-pf120_k100_a030,ch-af-apac-eu-row-us,CH-first,pf120_k100_a030,clean_objective_stage2,1.2,1,0.3,4,0.9065294856,us,one_start_only,row,ROW,2040,62.77705498
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,ch,China,2025,931
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,af,Africa,2025,3.4
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,eu,EU,2025,22
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,us,US,2025,42
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,apac,APAC,2025,110
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,row,ROW,2025,293
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,ch,China,2030,453.6610008
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,af,Africa,2030,5.899999988
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,eu,EU,2030,33.1094594
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,us,US,2030,41.29253999
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,apac,APAC,2030,173.3499964
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,row,ROW,2030,77.58740564
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,ch,China,2035,434.634281
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,af,Africa,2035,8.399999984
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,eu,EU,2035,42.70042844
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,us,US,2035,41.29171999
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,apac,APAC,2035,236.6899168
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,row,ROW,2035,77.57781936
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,ch,China,2040,434.5291951
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,af,Africa,2040,10.89999998
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,eu,EU,2040,47.54147527
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,us,US,2040,41.27201176
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,apac,APAC,2040,278.1639366
ch-af-apac-eu-row-us/pf120_k100_a040,CH-pf120_k100_a040,ch-af-apac-eu-row-us,CH-first,pf120_k100_a040,clean_objective_stage2,1.2,1,0.4,7,0.7732214371,apac,one_start_only,row,ROW,2040,77.56467824
af-eu-us-apac-row-ch/pf080_k050_a030,AF-pf080_k050_a030,af-eu-us-apac-row-ch,AF-first,pf080_k050_a030,clean_objective_stage2,0.8,0.5,0.3,8,0.8485817696,apac,one_start_only,ch,China,2025,931
af-eu-us-apac-row-ch/pf080_k050_a030,AF-pf080_k050_a030,af-eu-us-apac-row-ch,AF-first,pf080_k050_a030,clean_objective_stage2,0.8,0.5,0.3,8,0.8485817696,apac,one_start_only,af,Africa,2025,3.4
af-eu-us-apac-row-ch/pf080_k050_a030,AF-pf080_k050_a030,af-eu-us-apac-row-ch,AF-first,pf080_k050_a030,clean_objective_stage2,0.8,0.5,0.3,8,0.8485817696,apac,one_start_only,eu,EU,2025,22
af-eu-us-apac-row-ch/pf080_k050_a030,AF-pf080_k050_a030,af-eu-us-apac-row-ch,AF-first,pf080_k050_a030,clean_objective_stage2,0.8,0.5,0.3,8,0.8485817696,apac,one_start_only,us,US,2025,42
af-eu-us-apac-row-ch/pf080_k050_a030,AF-pf080_k050_a030,af-eu-us-apac-row-ch,AF-first,pf080_k050_a030,clean_objective_stage2,0.8,0.5,0.3,8,0.8485817696,apac,one_start_only,apac,APAC,2025,110
af-eu-us-apac-row-ch/pf080_k050_a030,AF-pf080_k050_a030,af-eu-us-apac-row-ch,AF-first,pf080_k050_a030,clean_objective_stage2,0.8,0.5,0.3,8,0.8485817696,apac,one_start_only,row,ROW,2025,293
af-eu-us-apac-row-ch/pf080_k050_a030,AF-pf080_k050_a030,af-eu-us-apac-row-ch,AF-first,pf080_k050_a030,clean_objective_stage2,0.8,0.5,0.3,8,0.8485817696,apac,one_start_only,ch,China,2030,498.5655784
af-eu-us-apac-row-ch/pf080_k050_a030,AF-pf080_k050_a030,af-eu-us-apac-row-ch,AF-first,pf080_k050_a030,clean_objective_stage2,0.8,0.5,0.3,8,0.8485817696,apac,one_start_only,af,Africa,2030,5.682172571
af-eu-us-apac-row-ch/pf080_k050_a030,AF-pf080_k050_a030,af-eu-us-apac-row-ch,AF-first,pf080_k050_a030,clean_objective_stage2,0.8,0.5,0.3,8,0.8485817696,apac,one_start_only,eu,EU,2030,32.60283151
af-eu-us-apac-row-ch/pf080_k050_a030,AF-pf080_k050_a030,af-eu-us-apac-row-ch,AF-first,pf080_k050_a030,clean_objective_stage2,0.8,0.5,0.3,8,0.8485817696,apac,one_start_only,us,US,2030,61.06989704
af-eu-us-apac-row-ch/pf080_k050_a030,AF-pf080_k050_a030,af-eu-us-apac-row-ch,AF-first,pf080_k050_a030,clean_objective_stage2,0.8,0.5,0.3,8,0.8485817696,apac,one_start_only,apac,APAC,2030,149.4917507
af-eu-us-apac-row-ch/pf080_k050_a030,AF-pf080_k050_a030,af-eu-us-apac-row-ch,AF-first,pf080_k050_a030,clean_objective_stage2,0.8,0.5,0.3,8,0.8485817696,apac,one_start_only,row,ROW,2030,102.4144017
af-eu-us-apac-row-ch/pf080_k050_a030,AF-pf080_k050_a030,af-eu-us-apac-row-ch,AF-first,pf080_k050_a030,clean_objective_stage2,0.8,0.5,0.3,8,0.8485817696,apac,one_start_only,ch,China,2035,474.4906303
