candidate,year,region,capacity_gw,output_gw,unused_capacity_gw,domestic_gw,exports_gw,demand_gw,price_usd_per_kw,utilization
ch-af-apac-eu-row-us/pf120_k050_a030,2040,eu,27.77705879977069,27.777058533220902,2.6654978668716467e-07,27.77705788731867,6.459022330318476e-07,98.99999998950763,177.17735732530028,0.9999999904039593
ch-af-apac-eu-row-us/pf120_k050_a030,2040,us,30.2199966190877,30.21999617613483,4.429528672744709e-07,30.219995694879582,4.812552489852351e-07,74.99999997911306,185.44659457900977,0.9999999853423919
ch-af-apac-eu-row-us/pf120_k050_a030,2040,apac,259.13638705320614,259.1363867595536,2.936525334007456e-07,125.99999928228458,133.136387477269,125.99999997972459,132.6209005207737,0.9999999988668031
ch-af-apac-eu-row-us/pf120_k050_a030,2040,af,10.26973749824189,10.26973741728531,8.095658010631723e-08,10.26973708474191,3.3254339903976415e-07,27.999999990787924,195.64556353601813,0.9999999921169767
ch-af-apac-eu-row-us/pf120_k050_a030,2040,row,46.57977075623695,1.2759483699420092e-06,46.579769480288576,7.671630292419359e-07,5.087853407000733e-07,88.99999998960732,176.4155083990938,2.739275761186871e-08
ch-af-apac-eu-row-us/pf120_k050_a040,2025,ch,931.0,393.5999998570488,537.4000001429513,323.999999984542,69.59999987250677,323.99999999832323,163.3239999993712,0.42277121359511144
ch-af-apac-eu-row-us/pf120_k050_a040,2025,eu,22.0,1.3238176921803818e-07,21.999999867618232,5.754913410260391e-08,7.483263511543426e-08,74.99999999912968,291.071097905525,6.017353146274462e-09
ch-af-apac-eu-row-us/pf120_k050_a040,2025,us,42.0,41.99999997942333,2.057667103372296e-08,41.9999999615471,1.7876232050184626e-08,44.99999999712057,365.7254794464012,0.9999999995100792
ch-af-apac-eu-row-us/pf120_k050_a040,2025,apac,110.0,109.99999999168607,8.313932653436495e-09,49.999999977056156,60.00000001462991,49.99999999780808,263.4894614552298,0.9999999999244188
ch-af-apac-eu-row-us/pf120_k050_a040,2025,af,3.4,3.39999999631737,3.6826297566960875e-09,3.3999999808980528,1.5419317378473352e-08,9.999999999278469,310.05915820707435,0.9999999989168736
ch-af-apac-eu-row-us/pf120_k050_a040,2025,row,293.0,3.3902528372151785e-08,292.99999996609745,1.2619574901073636e-08,2.128295347107815e-08,44.99999999909981,305.7498298043427,1.1570828795956241e-10
ch-af-apac-eu-row-us/pf120_k050_a040,2030,ch,519.5658415747025,424.0804642386497,95.4853773360528,349.9999999954485,74.08046424320122,349.9999999996306,107.79092378801455,0.8162208334430622
ch-af-apac-eu-row-us/pf120_k050_a040,2030,eu,29.11873290046185,29.11873289580126,4.660591912397649e-09,20.85673291997549,8.26199997582577,89.99999999979727,220.21903573243665,0.9999999998399453
ch-af-apac-eu-row-us/pf120_k050_a040,2030,us,52.64801739245746,52.648017389440994,3.0164670761223533e-09,52.64801737945568,9.985313909055549e-09,64.99999999952911,246.38785834137195,0.999999999942705
ch-af-apac-eu-row-us/pf120_k050_a040,2030,apac,162.4147854455617,162.4147854432657,2.295990952916327e-09,84.99999998515497,77.41478545811074,84.9999999995733,185.8287318033501,0.9999999999858634
ch-af-apac-eu-row-us/pf120_k050_a040,2030,af,5.7379999992356865,5.737999998212239,1.0234471048420346e-09,5.737999990267232,7.945007318710395e-09,13.99999999981743,275.6215619960915,0.999999999821637
ch-af-apac-eu-row-us/pf120_k050_a040,2030,row,35.938716706358605,3.277700748538378e-08,35.938716673581595,1.345095128101606e-08,1.9326056204367724e-08,69.99999999979931,224.11866578587657,9.120249827836667e-10
ch-af-apac-eu-row-us/pf120_k050_a040,2035,ch,506.54029553130835,411.99999943050875,94.5402961007996,332.9999999688578,78.99999946165093,332.9999999980625,95.9088330065625,0.813360759381173
ch-af-apac-eu-row-us/pf120_k050_a040,2035,eu,32.026773895600705,32.02677384455313,5.104757860863174e-08,20.102773896661247,11.923999947891879,94.99999999905411,191.49765892554905,0.9999999984060968
ch-af-apac-eu-row-us/pf120_k050_a040,2035,us,52.6749646745596,33.12115650731425,19.55380816724535,33.121156468027394,3.92868528820145e-08,69.99999999814952,188.39960180808066,0.6287836491575429
ch-af-apac-eu-row-us/pf120_k050_a040,2035,apac,214.77607013221262,214.77607006339917,6.88134491610981e-08,102.99999997208553,111.77607009131364,102.99999999833408,123.52392457972468,0.9999999996796037
ch-af-apac-eu-row-us/pf120_k050_a040,2035,af,8.075999998939814,8.075999997343098,1.5967156485885425e-09,8.075999987091846,1.025125229148216e-08,19.999999999111306,249.58293929452424,0.9999999998022888
ch-af-apac-eu-row-us/pf120_k050_a040,2035,row,35.923112113925384,1.486534099651033e-07,35.92311196527197,6.096987564010787e-08,8.768353432499543e-08,78.99999999906032,196.8970316119224,4.138099435641009e-09
ch-af-apac-eu-row-us/pf120_k050_a040,2040,ch,505.43883876171947,388.4933628515826,116.94547591013685,315.99999999270136,72.49336285888126,315.9999999995068,86.65125720052637,0.7686258614461783
ch-af-apac-eu-row-us/pf120_k050_a040,2040,eu,32.022890942060585,32.0228909362607,5.799883240342751e-09,32.022890901875655,3.438504592168101e-08,98.99999999973663,186.33226693546263,0.9999999998188832
ch-af-apac-eu-row-us/pf120_k050_a040,2040,us,58.487603788087355,58.487603784730894,3.3564617751835613e-09,58.48760377478907,9.941821588199673e-09,74.99999999940871,226.1334343139295,0.9999999999426125
ch-af-apac-eu-row-us/pf120_k050_a040,2040,apac,243.58214237487442,243.58214237125185,3.622574240580434e-09,125.99999996305544,117.5821424081964,125.9999999994567,155.28378672491158,0.9999999999851279
ch-af-apac-eu-row-us/pf120_k050_a040,2040,af,10.41399999864431,10.413999996941905,1.7024053278191786e-09,10.41399997622325,2.0718655235896222e-08,27.999999999774946,211.22852086754946,0.9999999998365272
ch-af-apac-eu-row-us/pf120_k050_a040,2040,row,35.91590402481305,5.685568936479078e-08,35.91590396795736,2.8093979691880493e-08,2.8761709672910286e-08,88.99999999973981,180.6646335394842,1.5830226443837013e-09
ch-af-apac-eu-row-us/pf120_k100_a030,2025,ch,931.0,435.59999995200764,495.40000004799236,323.9999999946122,111.59999995739543,323.99999999942764,163.32399999985338,0.4678839956519953
ch-af-apac-eu-row-us/pf120_k100_a030,2025,eu,22.0,2.5750769480090253e-08,21.99999997424923,1.2368073404388219e-08,1.3382696075702035e-08,74.99999999970605,283.5349011381488,1.1704895218222842e-09
ch-af-apac-eu-row-us/pf120_k100_a030,2025,us,42.0,1.4118293094371182e-08,41.99999998588171,5.071485897705067e-09,9.046807196666114e-09,44.99999999929078,284.57270566172105,3.3614983558026623e-10
ch-af-apac-eu-row-us/pf120_k100_a030,2025,apac,110.0,109.99999999556168,4.438319933797175e-09,49.99999999018946,60.00000000537222,49.99999999934722,229.27296174328455,0.9999999999596516
ch-af-apac-eu-row-us/pf120_k100_a030,2025,af,3.4,3.399999999019295,9.807048506615956e-10,3.3999999939739856,5.045309503515227e-09,9.999999999758145,338.02652589172,0.9999999997115574
ch-af-apac-eu-row-us/pf120_k100_a030,2025,row,293.0,1.0764237422704162e-08,292.9999999892358,4.6762854703070954e-09,6.087951952397066e-09,44.99999999969208,312.9354774997439,3.673801168158417e-11
ch-af-apac-eu-row-us/pf120_k100_a030,2030,ch,594.3832766786452,455.60976080645094,138.77351587219425,349.99999981168185,105.60976099476909,349.9999999870484,107.79092383034784,0.7665252013016804
ch-af-apac-eu-row-us/pf120_k100_a030,2030,eu,17.64552596135377,17.645525846647278,1.1470649141642753e-07,17.645525420363402,4.2628387575405213e-07,89.9999999932203,207.90961646726234,0.9999999934994008
ch-af-apac-eu-row-us/pf120_k100_a030,2030,us,21.497655780471813,21.497655457449554,3.2302225960734177e-07,21.497655178720798,2.787287556316187e-07,64.99999998425876,222.8194590279564,0.9999999849740705
ch-af-apac-eu-row-us/pf120_k100_a030,2030,apac,173.34170642171458,173.34170626290964,1.5880493720032973e-07,84.99999964994711,88.34170661296253,84.99999998605894,166.66042880680618,0.999999999083862
ch-af-apac-eu-row-us/pf120_k100_a030,2030,af,5.899999988205071,5.899999942823642,4.5381429281121655e-08,5.899998843111883,1.0997117589894856e-06,13.999999994043662,215.35408682911188,0.9999999923082323
ch-af-apac-eu-row-us/pf120_k100_a030,2030,row,62.8203532226554,0.005351621263422536,62.81500160139198,0.005351378484091992,2.4277933054466655e-07,69.99999999291437,232.90703216195064,8.518928959941822e-05
ch-af-apac-eu-row-us/pf120_k100_a030,2035,ch,587.9342597907887,454.93103503215616,133.00322475863254,332.99999993590944,121.93103509624672,332.9999999964383,95.90883300923,0.7737787472940247
ch-af-apac-eu-row-us/pf120_k100_a030,2035,eu,21.654233789891315,3.285085283056881e-06,21.65423050480603,3.149023570769897e-06,1.3606171228698395e-07,94.99999999811628,174.93184536322426,1.5170637367877837e-07
ch-af-apac-eu-row-us/pf120_k100_a030,2035,us,21.49672076586018,1.4911758402869356e-06,21.496719274684338,1.3945352291065806e-06,9.664061118035501e-08,69.9999999960434,187.2772214354995,6.936759594770999e-08
ch-af-apac-eu-row-us/pf120_k100_a030,2035,apac,236.66896013096905,236.66896005852968,7.243937716339133e-08,102.9999998622099,133.66896019631977,102.99999999628635,134.52077760026557,0.9999999996939211
ch-af-apac-eu-row-us/pf120_k100_a030,2035,af,8.39999998363917,8.399999968920795,1.471837407507337e-08,8.399999854639406,1.1428138968483381e-07,19.99999999843115,185.83852434168728,0.9999999982478126
ch-af-apac-eu-row-us/pf120_k100_a030,2035,row,62.79804483990297,1.475318679401098e-07,62.7980446923711,7.240374828240353e-08,7.512811965770626e-08,78.99999999808401,187.72518975179628,2.3493067071789705e-09
ch-af-apac-eu-row-us/pf120_k100_a030,2040,ch,590.2813298341215,426.61310207226546,163.66822776185603,315.99999990720556,110.6131021650599,315.9999999937032,86.65125720665445,0.722728435595533
ch-af-apac-eu-row-us/pf120_k100_a030,2040,eu,28.46273363609162,28.462733585836872,5.025474791864326e-08,28.462733370096693,2.1574017949888002e-07,98.99999999659371,196.49857060346483,0.9999999982343668
ch-af-apac-eu-row-us/pf120_k100_a030,2040,us,21.973102401728646,21.97310236211367,3.961497441196116e-08,21.97310217920108,1.8291258996327997e-07,74.99999999262698,201.28892164728936,0.9999999981971152
ch-af-apac-eu-row-us/pf120_k100_a030,2040,apac,245.0510615111766,245.05106145859963,5.257697921479121e-08,125.99999985905708,119.05106159954255,125.99999999311038,152.13242140029627,0.9999999997854448
ch-af-apac-eu-row-us/pf120_k100_a030,2040,af,10.899999979078936,10.899999962305822,1.677311445291707e-08,10.89999984590195,1.1640387143074804e-07,27.99999999696071,224.82356357295532,0.9999999984611821
ch-af-apac-eu-row-us/pf120_k100_a030,2040,row,62.777054978714425,5.286140919901492e-07,62.77705445010033,1.282754443105609e-07,4.003386476795883e-07,88.99999999674048,170.58495031911806,8.420498415693192e-09
ch-af-apac-eu-row-us/pf120_k100_a040,2025,ch,931.0,420.5999993554887,510.4000006445113,323.9999999940282,96.5999993614605,323.9999999993348,163.32399999974643,0.45177228717023493
ch-af-apac-eu-row-us/pf120_k100_a040,2025,eu,22.0,15.000000551508872,6.999999448491128,15.000000063691015,4.878178572198522e-07,74.99999999964409,299.2650000286884,0.681818206886767
ch-af-apac-eu-row-us/pf120_k100_a040,2025,us,42.0,7.565994288670369e-08,41.99999992434006,6.085089955754809e-08,1.4809043329155595e-08,44.99999999903018,317.99236075614476,1.801427211588183e-09
ch-af-apac-eu-row-us/pf120_k100_a040,2025,apac,110.0,109.99999999721761,2.782385877253546e-09,49.99999996236169,60.00000003485592,49.99999999909306,272.4603984940353,0.9999999999747056
ch-af-apac-eu-row-us/pf120_k100_a040,2025,af,3.4,3.399999998812732,1.187268061642044e-09,3.3999999917834205,7.029311355211121e-09,9.999999999694037,367.753161975695,0.9999999996508036
ch-af-apac-eu-row-us/pf120_k100_a040,2025,row,293.0,1.773890446787521e-08,292.9999999822611,8.509032185910494e-09,9.229872281964714e-09,44.999999999630546,326.1381968420828,6.054233606783347e-11
ch-af-apac-eu-row-us/pf120_k100_a040,2030,ch,453.6610007732316,420.34800352433143,33.31299724890016,349.99999998287365,70.34800354145779,349.999999998643,107.79092380173964,0.9265685232097962
ch-af-apac-eu-row-us/pf120_k100_a040,2030,eu,33.1094593971636,33.10945938502409,1.213950895362359e-08,33.109459341818564,4.320552449144088e-08,89.99999999924223,229.27604540180732,0.9999999996333523
ch-af-apac-eu-row-us/pf120_k100_a040,2030,us,41.292539992540036,41.29253998158535,1.095468604717098e-08,41.292539954271106,2.73142433115936e-08,64.9999999982389,247.42186505490545,0.9999999997347054
ch-af-apac-eu-row-us/pf120_k100_a040,2030,apac,173.34999635590873,173.34999634212977,1.3778958418697584e-08,84.99999996461268,88.34999637751709,84.99999999855478,149.30369830777792,0.9999999999205137
ch-af-apac-eu-row-us/pf120_k100_a040,2030,af,5.899999988205115,5.899999983954923,4.250192198185232e-09,5.89999994523268,3.872224318968165e-08,13.999999999376348,244.46891403028226,0.9999999992796285
ch-af-apac-eu-row-us/pf120_k100_a040,2030,row,77.58740563592485,7.762838946472169e-07,77.58740485964096,7.364813637453031e-07,3.980253090191379e-08,69.99999999925424,231.58686069882387,1.0005282278542622e-08
ch-af-apac-eu-row-us/pf120_k100_a040,2035,ch,434.6342809962856,370.9179347756071,63.71634622067853,332.9999999921639,37.91793478344317,332.9999999994949,95.90883300254626,0.8534023913745933
ch-af-apac-eu-row-us/pf120_k100_a040,2035,eu,42.70042844260525,42.700428436740516,5.864734475835576e-09,42.700428422137605,1.4602910880512354e-08,94.99999999974807,205.10062808150727,0.999999999862654
ch-af-apac-eu-row-us/pf120_k100_a040,2035,us,41.29171999230847,41.29171998972256,2.5859137053885206e-09,41.291719981467,8.255561567693803e-09,69.99999999946051,228.24039685004414,0.9999999999373745
ch-af-apac-eu-row-us/pf120_k100_a040,2035,apac,236.68991677022763,236.68991676385502,6.372602001647465e-09,102.9999999867748,133.6899167770802,102.99999999952297,144.95698789314494,0.9999999999730762
ch-af-apac-eu-row-us/pf120_k100_a040,2035,af,8.399999983639232,8.399999981554595,2.0846364634508063e-09,8.399999968340481,1.3214114247261932e-08,19.999999999787395,213.98710849313574,0.999999999751829
ch-af-apac-eu-row-us/pf120_k100_a040,2035,row,77.5778193612754,5.028694323167208e-08,77.57781931098846,3.750244163367329e-08,1.278450159799879e-08,78.99999999975299,203.37632073946378,6.482128995852371e-10
ch-af-apac-eu-row-us/pf120_k100_a040,2040,ch,434.5291951126645,316.00000002764426,118.52919508502026,315.9999999940071,3.3637149954302004e-08,315.999999999577,86.65125720039293,0.7272238633947529
ch-af-apac-eu-row-us/pf120_k100_a040,2040,eu,47.541475272112294,47.54147526797174,4.1405527895221894e-09,47.541475255582085,1.2389655523747933e-08,98.99999999976696,201.00799689898452,0.9999999999129066
ch-af-apac-eu-row-us/pf120_k100_a040,2040,us,41.27201176171891,2.829909935045238,38.44210182667367,2.829909906176721,2.8868516910307562e-08,74.99999999954915,170.15743949042843,0.06856728844194769
ch-af-apac-eu-row-us/pf120_k100_a040,2040,apac,278.1639365688624,278.1639365636797,5.182698714634171e-09,125.99999999083776,152.16393657284198,125.99999999955182,141.18838872050023,0.9999999999813682
ch-af-apac-eu-row-us/pf120_k100_a040,2040,af,10.899999979079016,10.899999977004775,2.074241223226636e-09,10.899999948453711,2.8551063735449134e-08,27.99999999980586,190.0736144157045,0.9999999998097027
ch-af-apac-eu-row-us/pf120_k100_a040,2040,row,77.5646782411058,77.56467822667216,1.4433638284572226e-08,77.56467821580942,1.0862734711736266e-08,88.99999999976718,204.17385358332285,0.9999999998139149
af-eu-us-apac-row-ch/pf080_k050_a030,2025,ch,931.0,413.60002166279963,517.3999783372003,323.9999992956216,89.60002236717804,323.9999999929985,163.32399999705316,0.44425351413834546
af-eu-us-apac-row-ch/pf080_k050_a030,2025,eu,22.0,21.99999996716037,3.283962968225751e-08,1.9124735318844697e-08,21.999999948035637,74.99999999652853,244.56843086174146,0.9999999985072896
af-eu-us-apac-row-ch/pf080_k050_a030,2025,us,42.0,1.3165481491213011e-06,41.99999868345185,3.82990455239407e-08,1.2782491035973605e-06,44.99999999174473,256.0161952787307,3.1346384502888124e-08
af-eu-us-apac-row-ch/pf080_k050_a030,2025,apac,110.0,109.99997669996237,2.330003762551769e-05,49.99999977995387,59.99997692000851,49.99999999272869,187.62796209323042,0.9999997881814762
af-eu-us-apac-row-ch/pf080_k050_a030,2025,af,3.4,3.3999999856422107,1.4357789179797464e-08,2.8822890420786497e-08,3.3999999568193204,9.999999997088786,269.16518977038567,0.9999999957771208
af-eu-us-apac-row-ch/pf080_k050_a030,2025,row,293.0,3.3507772441247435e-07,292.99999966492226,8.332194763845617e-08,2.517557767740182e-07,44.99999999610123,323.17052279196685,1.1436099809299465e-09
af-eu-us-apac-row-ch/pf080_k050_a030,2030,ch,498.5655784378971,387.7561794172753,110.80939902062181,349.99999999534293,37.75617942193236,349.99999999971857,107.79092378768429,0.7777435831655102
af-eu-us-apac-row-ch/pf080_k050_a030,2030,eu,32.6028315074159,32.60283150648342,9.324807592747675e-10,3.2105044321146266e-09,32.60283150327292,89.99999999983704,272.31557802906815,0.9999999999713988
af-eu-us-apac-row-ch/pf080_k050_a030,2030,us,61.06989704293183,61.0698970417344,1.1974279345849936e-09,5.856845505547241e-09,61.06989703587755,64.99999999960703,291.3748121395647,0.9999999999803925
af-eu-us-apac-row-ch/pf080_k050_a030,2030,apac,149.49175073989528,149.4917507382474,1.6478907127748244e-09,84.99999998613285,64.49175075211454,84.99999999961415,255.33291430424848,0.9999999999889767
af-eu-us-apac-row-ch/pf080_k050_a030,2030,af,5.68217257057951,5.682172570040703,5.388072210621431e-10,1.1866847117257142e-09,5.682172568854019,13.999999999875817,234.15092220790126,0.9999999999051759
af-eu-us-apac-row-ch/pf080_k050_a030,2030,row,102.41440167531107,37.397168724718,65.01723295059307,37.3971684603871,2.6433090027921935e-07,69.99999999984658,232.96668334993782,0.36515536987932523
af-eu-us-apac-row-ch/pf080_k050_a030,2035,ch,474.49063028663113,411.9999994803842,62.49063080624694,332.99999998514494,78.99999949523925,332.99999999964695,95.90883300246304,0.8682995473092957
af-eu-us-apac-row-ch/pf080_k050_a030,2035,eu,42.48116434223091,42.4811643386531,3.5778100482275477e-09,42.481164327735364,1.0917737824911455e-08,94.99999999980187,213.45307929632966,0.9999999999157789
af-eu-us-apac-row-ch/pf080_k050_a030,2035,us,65.1999615822927,65.19996157725559,5.037108508076926e-09,65.19996156441357,1.2842022556469601e-08,69.99999999957019,217.08123284512234,0.9999999999227437
af-eu-us-apac-row-ch/pf080_k050_a030,2035,apac,182.4093027460821,155.51883568197735,26.89046706410474,102.99999999270679,52.51883568927056,102.99999999964693,110.01520795412749,0.8525817123398751
af-eu-us-apac-row-ch/pf080_k050_a030,2035,af,8.048346409185926,8.04834640797885,1.2070771049366158e-09,3.2483079615719985,4.800038446406851,19.999999999836245,229.79738801255576,0.9999999998500217
af-eu-us-apac-row-ch/pf080_k050_a030,2035,row,102.40308137857038,16.751692512057627,85.65138886651275,5.51164159858816e-07,16.751691960893467,78.99999999980443,206.9239589502861,0.16358582463089055
af-eu-us-apac-row-ch/pf080_k050_a030,2040,ch,474.34311298049806,316.00000071622554,158.34311226427252,315.9999994670749,1.2491506709011446e-06,315.9999999742183,86.65125723361481,0.6661844392146101
af-eu-us-apac-row-ch/pf080_k050_a030,2040,eu,53.70261029085077,53.70261011387204,1.7697873033739597e-07,53.70260925566031,8.582117274613665e-07,98.99999998655521,208.40199268722156,0.9999999967044669
af-eu-us-apac-row-ch/pf080_k050_a030,2040,us,66.78944109722417,66.78944078893049,3.082936785858692e-07,66.78944042679133,3.621391613251035e-07,74.999999972479,202.03362956085158,0.9999999953840956
af-eu-us-apac-row-ch/pf080_k050_a030,2040,apac,231.70304155269991,197.09342724900793,34.609614303691984,125.99999965631943,71.0934275926885,125.99999997707425,99.41154605220956,0.8506294346774029
af-eu-us-apac-row-ch/pf080_k050_a030,2040,af,10.414520494348565,10.414520456252397,3.809616799799187e-08,10.414516847526139,3.608726258264028e-06,27.99999998840492,225.51528735892904,0.9999999963420142
af-eu-us-apac-row-ch/pf080_k050_a030,2040,row,102.40003842461391,89.00000056139646,13.400037863217449,88.99999868872966,1.8726668002955194e-06,88.99999998695316,187.26171945050575,0.8691403043458578
af-eu-us-apac-row-ch/pf080_k050_a040,2025,ch,931.0,371.59999892842256,559.4000010715774,323.9999999884606,47.59999893996195,323.9999999994302,163.3239999997584,0.39914070776414884
af-eu-us-apac-row-ch/pf080_k050_a040,2025,eu,22.0,21.99999999664088,3.359119205015304e-09,21.999999911534143,8.510673765727006e-08,74.99999999966847,355.8174230780975,0.9999999998473128
af-eu-us-apac-row-ch/pf080_k050_a040,2025,us,42.0,41.99999999775163,2.248370378765685e-09,1.639144928615171e-09,41.999999996112486,44.999999999253085,294.4897921036561,0.9999999999464674
af-eu-us-apac-row-ch/pf080_k050_a040,2025,apac,110.0,109.99999999470916,5.290843319016858e-09,49.99999998960282,60.00000000510634,49.999999999341775,229.91747618554166,0.9999999999519015
af-eu-us-apac-row-ch/pf080_k050_a040,2025,af,3.4,3.39999999911622,8.837797160765604e-10,1.7942785686432368e-09,3.3999999973219417,9.999999999759105,294.89962865736726,0.9999999997400648
af-eu-us-apac-row-ch/pf080_k050_a040,2025,row,293.0,1.080510002721193e-06,292.99999891949,3.6961024374397343e-09,1.0768139002837533e-06,44.999999999697785,301.5760903120445,3.6877474495603856e-09
af-eu-us-apac-row-ch/pf080_k050_a040,2030,ch,362.4544101340365,355.2832445562054,7.171165577831118,349.9999997085838,5.2832448476215745,349.99999998244425,107.7909251708447,0.9802149860028487
af-eu-us-apac-row-ch/pf080_k050_a040,2030,eu,35.09807328266269,35.09807304317923,2.394834623942188e-07,35.098072713061676,3.3011755107281715e-07,89.9999999904557,222.29440395797928,0.9999999931767348
af-eu-us-apac-row-ch/pf080_k050_a040,2030,us,67.8355594315207,67.83555930132907,1.3019162281580066e-07,64.99999968302347,2.835559618305595,64.99999997557966,269.2319729650758,0.9999999980807761
af-eu-us-apac-row-ch/pf080_k050_a040,2030,apac,172.22349651826647,172.22349430847856,2.2097879082139116e-06,84.9999997425336,87.22349456594496,84.9999999826235,126.48396374108214,0.9999999871690683
af-eu-us-apac-row-ch/pf080_k050_a040,2030,af,5.8811950069431855,5.88119497507864,3.1864545668724986e-08,5.881194731993626,2.4308501345160494e-07,13.999999991206437,316.27623639578724,0.9999999945819606
af-eu-us-apac-row-ch/pf080_k050_a040,2030,row,112.56376351877722,37.678433728525114,74.88532979025211,5.869902164104265e-07,37.678433141534896,69.99999999048644,221.64267190754543,0.3347296905388191
af-eu-us-apac-row-ch/pf080_k050_a040,2035,ch,342.0093261351145,333.00000002077,9.009326114344503,332.9999999769134,4.385663032735465e-08,332.9999999986941,95.90883303832344,0.9736576595259707
af-eu-us-apac-row-ch/pf080_k050_a040,2035,eu,48.316972621420966,48.316972616901,4.519968399563368e-09,1.284313610236552e-08,48.31697260405786,94.99999999924367,259.64925253801874,0.9999999999064517
af-eu-us-apac-row-ch/pf080_k050_a040,2035,us,88.16773513590982,88.16773506349847,7.241135335789295e-08,69.9999999813331,18.167735082165365,69.99999999854836,199.14813792839507,0.9999999991787092
af-eu-us-apac-row-ch/pf080_k050_a040,2035,apac,197.3212794745353,191.46165135742228,5.8596281171130045,102.99999997706489,88.4616513803574,102.99999999876292,110.01520826981343,0.9703041246604668
af-eu-us-apac-row-ch/pf080_k050_a040,2035,af,8.370613397912228,8.370613394696303,3.2159253038344104e-09,9.605619359140531e-09,8.370613385090683,19.999999999370996,238.86043477584676,0.9999999996158077
af-eu-us-apac-row-ch/pf080_k050_a040,2035,row,105.90088761930815,30.683027540640584,75.21786007866757,30.68302739210435,1.485362339792573e-07,78.99999999930857,207.23674353965225,0.2897334312337375
af-eu-us-apac-row-ch/pf080_k050_a040,2040,ch,342.0018269709188,316.0000000425438,26.00182692837501,315.999999995095,4.744879333884455e-08,315.9999999997041,86.65125720080286,0.9239716724361651
af-eu-us-apac-row-ch/pf080_k050_a040,2040,eu,61.4804586802459,61.48045867918721,1.058694465427834e-09,61.48045867409533,5.091877142149315e-09,98.99999999982191,275.17675075302424,0.99999999998278
af-eu-us-apac-row-ch/pf080_k050_a040,2040,us,88.63809911833353,75.00000001350246,13.63809910483107,74.9999999954026,1.8099854059983045e-08,74.99999999966842,170.22960966916582,0.846137279110375
af-eu-us-apac-row-ch/pf080_k050_a040,2040,apac,212.65609467422354,164.09248228340445,48.56361239081909,125.9999999946567,38.092482288747746,125.99999999971759,99.4115457823362,0.771633103367126
af-eu-us-apac-row-ch/pf080_k050_a040,2040,af,10.860031800574104,10.860031800191242,3.828617423096148e-10,1.6458883094835613e-09,10.860031798545354,27.999999999862343,248.51507597173534,0.9999999999647458
af-eu-us-apac-row-ch/pf080_k050_a040,2040,row,105.56702718370222,105.56702717978207,3.920149538316764e-09,88.99999998804444,16.567027191737637,88.99999999983689,209.46732294405862,0.9999999999628658
af-eu-us-apac-row-ch/pf100_k050_a030,2025,ch,931.0,326.5990465062228,604.4009534937773,323.9999999388958,2.5990465673269796,323.99999999370607,163.3239999967558,0.3508045612311738
af-eu-us-apac-row-ch/pf100_k050_a030,2025,eu,22.0,21.99999996831171,3.1688291102227595e-08,21.99999959988356,3.684281502103204e-07,74.99999999623347,369.6806838649666,0.9999999985596232
af-eu-us-apac-row-ch/pf100_k050_a030,2025,us,42.0,41.999999965442704,3.4557295691683976e-08,41.99999948605402,4.793886816401027e-07,44.99999998708849,386.3300348608648,0.9999999991772073
af-eu-us-apac-row-ch/pf100_k050_a030,2025,apac,110.0,109.9999999799981,2.0001905909339257e-08,49.99999981357315,60.00000016642495,49.99999999034507,300.55243329834724,0.9999999998181645
af-eu-us-apac-row-ch/pf100_k050_a030,2025,af,3.4,3.3999999894981423,1.0501857605760279e-08,3.3999998180810285,1.7141711383672487e-07,9.999999996956204,394.09882995302837,0.9999999969112183
af-eu-us-apac-row-ch/pf100_k050_a030,2025,row,293.0,45.00095355119929,247.9990464488007,44.99999983435435,0.0009537168449398337,44.999999996343455,353.4249999588232,0.15358687218839348
af-eu-us-apac-row-ch/pf100_k050_a030,2030,ch,358.153366372018,349.9999999986633,8.153366373354686,349.9999999947351,3.928221303794999e-09,349.99999999958806,107.79092380415264,0.9772349860732966
af-eu-us-apac-row-ch/pf100_k050_a030,2030,eu,34.75767582051469,34.75767581962979,8.849028176882712e-10,34.757675812528184,7.1016046376826125e-09,89.99999999975617,322.1824598061354,0.9999999999745408
af-eu-us-apac-row-ch/pf100_k050_a030,2030,us,67.39475223995953,67.39475223799533,1.9641959170257905e-09,64.99999999010706,2.3947522478882775,64.99999999945842,292.2571836698902,0.9999999999708553
af-eu-us-apac-row-ch/pf100_k050_a030,2030,apac,164.52184994761984,164.5218499453172,2.3026416329230415e-09,84.99999999383951,79.52184995147769,84.99999999957241,188.08558102171287,0.9999999999860041
af-eu-us-apac-row-ch/pf100_k050_a030,2030,af,5.874376047847393,5.87437604707394,7.734533014058798e-10,1.596115889536668e-07,5.874375887462351,13.999999999814928,313.7254201686178,0.9999999998683344
af-eu-us-apac-row-ch/pf100_k050_a030,2030,row,137.1520003749929,51.451345949299586,85.7006544256933,51.45134582438918,1.2491040735085335e-07,69.99999999978917,232.98073753004448,0.3751410537843003
af-eu-us-apac-row-ch/pf100_k050_a030,2035,ch,347.81425029089166,332.9999999988248,14.814250292066845,332.9999999930845,5.740332653658697e-09,332.9999999996353,95.90883300684636,0.9574075809726684
af-eu-us-apac-row-ch/pf100_k050_a030,2035,eu,47.84364588688575,47.84364588576491,1.12084563852477e-09,47.84364588067773,5.0871804546659405e-09,94.99999999978097,285.306849228773,0.9999999999765727
