candidate,year,exporter,importer,flow_gw,demand_gw,market_price_usd_per_kw,offer_usd_per_kw,delivered_offer_usd_per_kw,manufacturing_cost_usd_per_kw,shipping_usd_per_kw,operating_margin_usd_per_kw,share_of_market,active,offer_minus_cost_usd_per_kw
ch-af-apac-eu-row-us/pf080_k050_a040,2025,us,apac,41.999999847302746,49.99999999605717,187.45799966764878,92.76844028471184,107.50609644003553,321.25,14.73765615532369,-148.5296564876749,0.8399999970122944,True,-228.48155971528814
ch-af-apac-eu-row-us/pf080_k050_a040,2025,us,af,7.381169279158768e-09,9.99999999840681,316.23822836567723,393.2376732444499,407.4376732444499,321.25,14.2,-19.21177163432277,7.381169280334728e-10,False,71.98767324444992
ch-af-apac-eu-row-us/pf080_k050_a040,2025,us,row,1.3378582409787821e-08,44.99999999779776,351.93627443634364,353.13960768327456,367.58943264916354,321.25,14.449824965889,16.236449470454637,2.973018313431678e-10,False,31.889607683274562
ch-af-apac-eu-row-us/pf080_k050_a040,2025,apac,ch,3.332098822626212e-08,323.9999999960554,163.32399999847505,189.99150009055515,203.2243930408404,187.45,13.23289295028525,-37.35889295181019,1.0284255625514751e-10,False,2.541500090555161
ch-af-apac-eu-row-us/pf080_k050_a040,2025,apac,eu,4.880179254026865e-07,74.99999999794885,290.63871159348855,276.64200461320695,292.9491781258394,187.45,16.30717351263244,86.88153808085613,6.506905672213775e-09,False,89.19200461320696
ch-af-apac-eu-row-us/pf080_k050_a040,2025,apac,us,19.59999994935766,44.99999999210213,397.48715945405235,383.75747867152563,397.4675594783716,187.45,13.71008080684597,196.32707864720638,0.43555555450661376,True,196.30747867152564
ch-af-apac-eu-row-us/pf080_k050_a040,2025,apac,apac,8.000000122469727,49.99999999605717,187.45799966764878,187.45,187.45,187.45,0.0,0.007999667648789455,0.1600000024620116,True,0.0
ch-af-apac-eu-row-us/pf080_k050_a040,2025,apac,af,3.1514493314961217e-07,9.99999999840681,316.23822836567723,308.80024023859914,321.97285637551846,187.45,13.17261613691931,115.61561222875793,3.1514493319982077e-08,False,121.35024023859916
ch-af-apac-eu-row-us/pf080_k050_a040,2025,apac,row,44.99999910981332,44.99999999779776,351.93627443634364,333.0088597259548,351.8912744425127,187.45,18.88241471655794,145.6038597197857,0.9999999802670124,True,145.5588597259548
ch-af-apac-eu-row-us/pf080_k050_a040,2025,af,ch,5.126778432596339e-09,323.9999999960554,163.32399999847505,144.74402817241352,149.24402817241352,180.93,4.5,-22.10600000152496,1.582339022425542e-11,False,-36.185971827586485
ch-af-apac-eu-row-us/pf080_k050_a040,2025,af,eu,8.348505333782966e-09,74.99999999794885,290.63871159348855,144.74409385911542,150.9440938591154,180.93,6.2,103.50871159348854,1.1131340445348383e-10,False,-36.18590614088458
ch-af-apac-eu-row-us/pf080_k050_a040,2025,af,us,3.3999999653914994,44.99999999210213,397.48715945405235,144.74392813481467,153.24392813481467,180.93,8.5,208.05715945405234,0.07555555479973838,True,-36.18607186518534
ch-af-apac-eu-row-us/pf080_k050_a040,2025,af,apac,5.873524243012657e-09,49.99999999605717,187.45799966764878,144.7440365258891,151.76860865302845,180.93,7.024572127139364,-0.4965724594905927,1.1747048486951647e-10,False,-36.185963474110906
ch-af-apac-eu-row-us/pf080_k050_a040,2025,af,af,5.9927866366858085e-09,9.99999999840681,316.23822836567723,180.93,180.93,180.93,0.0,135.30822836567722,5.992786637640573e-10,False,0.0
ch-af-apac-eu-row-us/pf080_k050_a040,2025,af,row,4.5167452387439345e-09,44.99999999779776,351.93627443634364,144.74384867986038,152.24384867986038,180.93,7.5,163.50627443634363,1.0037211642144396e-10,False,-36.18615132013963
ch-af-apac-eu-row-us/pf080_k050_a040,2025,row,ch,1.0541885559415413e-08,323.9999999960554,163.32399999847505,282.69051519108734,296.8129110955242,353.38,14.12239590443686,-204.17839590596182,3.253668382575234e-11,False,-70.68948480891265
ch-af-apac-eu-row-us/pf080_k050_a040,2025,row,eu,3.794503766179966e-06,74.99999999794885,290.63871159348855,283.0610671318131,291.18470877003836,353.38,8.123641638225255,-70.8649300447367,5.0593383550449875e-08,False,-70.31893286818689
ch-af-apac-eu-row-us/pf080_k050_a040,2025,row,us,9.09783967702928e-09,44.99999999210213,397.48715945405235,529.7457543744703,543.533198060477,353.38,13.78744368600683,30.31971576804552,2.0217421508057835e-10,False,176.36575437447027
ch-af-apac-eu-row-us/pf080_k050_a040,2025,row,apac,1.194266418758975e-08,49.99999999605717,187.45799966764878,282.7067236754876,302.4594379961421,353.38,19.75271432065455,-185.67471465300576,2.3885328377063017e-10,False,-70.67327632451241
ch-af-apac-eu-row-us/pf080_k050_a040,2025,row,af,5.606112653809056e-08,9.99999999840681,316.23822836567723,317.18836942595647,329.68836942595647,353.38,12.5,-49.641771634322765,5.606112654702216e-09,False,-36.19163057404353
ch-af-apac-eu-row-us/pf080_k050_a040,2025,row,row,8.443624854464945e-07,44.99999999779776,351.93627443634364,353.38,353.38,353.38,0.0,-1.4437255636563577,1.8763610788618144e-08,False,0.0
ch-af-apac-eu-row-us/pf080_k050_a040,2030,ch,ch,349.9999999878046,349.999999999108,107.79092381857619,107.44092378697313,107.44092378697313,107.44092378697313,0.0,0.35000003160305937,0.9999999999677045,True,0.0
ch-af-apac-eu-row-us/pf080_k050_a040,2030,ch,eu,1.3657715029755699e-09,89.99999999951089,261.6210509230561,466.8174847107126,482.9354847107126,107.44092378697313,16.118,138.06212713608295,1.5175238922033246e-11,False,359.3765609237395
ch-af-apac-eu-row-us/pf080_k050_a040,2030,ch,us,1.5923325149548121e-09,64.99999999889783,259.42258772799363,446.9934425381942,458.12644253819417,107.44092378697313,11.133,140.84866394102048,2.4497423307412496e-11,False,339.55251875122104
ch-af-apac-eu-row-us/pf080_k050_a040,2030,ch,apac,9.481319327885011e-10,84.99999999917152,140.14706274911487,460.2127035798134,473.9931251586951,107.44092378697313,13.78042157888167,18.925717383260064,1.1154493327032263e-11,False,352.7717797928403
ch-af-apac-eu-row-us/pf080_k050_a040,2030,ch,af,1.4154373773451913e-09,13.999999999596195,261.5250698352833,487.6630091078613,498.1630091078613,107.44092378697313,10.5,143.58414604831017,1.0110266981328693e-10,False,380.22208532088814
ch-af-apac-eu-row-us/pf080_k050_a040,2030,ch,row,1.0696336256654621e-09,69.99999999953936,232.97593868783696,500.09766030298846,514.6941126125944,107.44092378697313,14.59645230960589,110.93856259125793,1.5280480366750015e-11,False,392.6567365160153
ch-af-apac-eu-row-us/pf080_k050_a040,2030,eu,ch,1.6718559751010815e-09,349.999999999108,107.79092381857619,157.79962199078864,173.91762199078863,197.24967143099207,16.118,-105.57674761241587,4.776731357443835e-12,False,-39.45004944020343
ch-af-apac-eu-row-us/pf080_k050_a040,2030,eu,eu,4.4873848135157864e-09,89.99999999951089,261.6210509230561,197.24967143099207,197.24967143099207,197.24967143099207,0.0,64.37137949206402,4.9859831261557485e-11,False,0.0
ch-af-apac-eu-row-us/pf080_k050_a040,2030,eu,us,35.017698025156534,64.99999999889783,259.42258772799363,124.74924347123064,143.50924347123063,197.24967143099207,18.76,43.41291629700156,0.538733815780774,True,-72.50042795976142
ch-af-apac-eu-row-us/pf080_k050_a040,2030,eu,apac,1.988709771330309e-09,84.99999999917152,140.14706274911487,157.80013045690703,175.93377066012212,197.24967143099207,18.13364020321509,-75.2362488850923,2.3396585545290502e-11,False,-39.44954097408504
ch-af-apac-eu-row-us/pf080_k050_a040,2030,eu,af,1.518272633379847e-08,13.999999999596195,261.5250698352833,157.79816241594085,167.59816241594086,197.24967143099207,9.8,54.475398404291255,1.0844804524454562e-09,False,-39.451509015051215
ch-af-apac-eu-row-us/pf080_k050_a040,2030,eu,row,1.7057086178335835e-09,69.99999999953936,232.97593868783696,290.74345207521196,299.17974024087465,197.24967143099207,8.436288165662685,27.289979091182207,2.4367265969211547e-11,False,93.4937806442199
ch-af-apac-eu-row-us/pf080_k050_a040,2030,us,ch,1.8752509140857265e-09,349.999999999108,107.79092381857619,169.2422019296633,193.9732019296633,211.75090040837495,24.731,-128.69097658979877,5.357859754544302e-12,False,-42.508698478711636
ch-af-apac-eu-row-us/pf080_k050_a040,2030,us,eu,63.82646580618561,89.99999999951089,261.6210509230561,163.61132674464386,173.00832674464385,211.75090040837495,9.397,40.473150514681144,0.7091829534059164,True,-48.139573663731085
ch-af-apac-eu-row-us/pf080_k050_a040,2030,us,us,7.105179841047953e-09,64.99999999889783,259.42258772799363,211.75090040837495,211.75090040837495,211.75090040837495,0.0,47.671687319618684,1.0931045909489894e-10,False,0.0
ch-af-apac-eu-row-us/pf080_k050_a040,2030,us,apac,2.394305595301603e-09,84.99999999917152,140.14706274911487,169.29952835380246,184.03718450912615,211.75090040837495,14.73765615532369,-86.34149381458377,2.816830112146988e-11,False,-42.45137205457249
ch-af-apac-eu-row-us/pf080_k050_a040,2030,us,af,2.3353366750810995e-08,13.999999999596195,261.5250698352833,170.1359100191986,184.3359100191986,211.75090040837495,14.2,35.57416942690837,1.6680976251060416e-09,False,-41.61499038917634
ch-af-apac-eu-row-us/pf080_k050_a040,2030,us,row,4.922554115368516e-09,69.99999999953936,232.97593868783696,192.75323197921153,207.20305694510054,211.75090040837495,14.449824965889,6.775213313573012,7.032220164858443e-11,False,-18.99766842916341
ch-af-apac-eu-row-us/pf080_k050_a040,2030,apac,ch,2.353095978230026e-09,349.999999999108,107.79092381857619,223.04009372162977,236.27298667191502,123.55706235501908,13.23289295028525,-28.999031486728143,6.723131366388637e-12,False,99.48303136661069
ch-af-apac-eu-row-us/pf080_k050_a040,2030,apac,eu,20.276255249443018,89.99999999951089,261.6210509230561,228.7886007862043,245.09577429883674,123.55706235501908,16.30717351263244,121.75681505540459,0.22529172499503566,True,105.23153843118523
ch-af-apac-eu-row-us/pf080_k050_a040,2030,apac,us,29.982301868304464,64.99999999889783,259.42258772799363,229.17752423087873,242.8876050377247,123.55706235501908,13.71008080684597,122.1554445661286,0.4612661825971209,True,105.62046187585965
ch-af-apac-eu-row-us/pf080_k050_a040,2030,apac,apac,84.99999998856619,84.99999999917152,140.14706274911487,123.55706235501908,123.55706235501908,123.55706235501908,0.0,16.59000039409578,0.9999999998752314,True,0.0
ch-af-apac-eu-row-us/pf080_k050_a040,2030,apac,af,13.999999930003371,13.999999999596195,261.5250698352833,231.83345333496473,245.00606947188405,123.55706235501908,13.17261613691931,124.79539134334493,0.999999995029084,True,108.27639097994565
ch-af-apac-eu-row-us/pf080_k050_a040,2030,apac,row,23.34749262513511,69.99999999953936,232.97593868783696,197.56517609593277,216.44759081249072,123.55706235501908,18.88241471655794,90.53646161625994,0.33353560893269646,True,74.00811374091369
ch-af-apac-eu-row-us/pf080_k050_a040,2030,af,ch,1.972329094722287e-09,349.999999999108,107.79092381857619,95.41169477181737,99.91169477181737,119.25942540354018,4.5,-15.968501584963988,5.635225984935182e-12,False,-23.84773063172281
ch-af-apac-eu-row-us/pf080_k050_a040,2030,af,eu,5.897278927416021,89.99999999951089,261.6210509230561,95.37383434119945,101.57383434119946,119.25942540354018,6.2,136.16162551951592,0.06552532141608967,True,-23.885591062340723
ch-af-apac-eu-row-us/pf080_k050_a040,2030,af,us,5.795113945229738e-08,64.99999999889783,259.42258772799363,95.4029362761001,103.9029362761001,119.25942540354018,8.5,131.66316232445345,8.915559915889234e-10,False,-23.85648912744007
ch-af-apac-eu-row-us/pf080_k050_a040,2030,af,apac,2.307081040705106e-09,84.99999999917152,140.14706274911487,95.41471113150091,102.43928325864027,119.25942540354018,7.024572127139364,13.863065218435324,2.7142129890912857e-11,False,-23.84471427203927
ch-af-apac-eu-row-us/pf080_k050_a040,2030,af,af,2.872148756227035e-08,13.999999999596195,261.5250698352833,119.25942540354018,119.25942540354018,119.25942540354018,0.0,142.26564443174314,2.051534825935626e-09,False,0.0
ch-af-apac-eu-row-us/pf080_k050_a040,2030,af,row,1.6340988282954836e-09,69.99999999953936,232.97593868783696,95.42534607052659,102.92534607052659,119.25942540354018,7.5,106.21651328429678,2.3344268975803386e-11,False,-23.83407933301359
ch-af-apac-eu-row-us/pf080_k050_a040,2030,row,ch,3.430896394122752e-09,349.999999999108,107.79092381857619,186.62575524426495,200.74815114870182,232.92928618307093,14.12239590443686,-139.2607582689316,9.802561126089989e-12,False,-46.30353093880598
ch-af-apac-eu-row-us/pf080_k050_a040,2030,row,eu,1.061309832115196e-08,89.99999999951089,261.6210509230561,285.1487330255905,293.27237466381575,232.92928618307093,8.123641638225255,20.568123101759905,1.1792331468010708e-10,False,52.219446842519574
ch-af-apac-eu-row-us/pf080_k050_a040,2030,row,us,3.8788181522828246e-08,64.99999999889783,259.42258772799363,252.15182705187723,265.93927073788404,232.92928618307093,13.78744368600683,12.705857858915872,5.967412542074762e-10,False,19.222540868806306
ch-af-apac-eu-row-us/pf080_k050_a040,2030,row,apac,2.9670946221109317e-09,84.99999999917152,140.14706274911487,224.81196231054963,244.56467663120418,232.92928618307093,19.75271432065455,-112.53493775461061,3.490699555458649e-11,False,-8.117323872521297
ch-af-apac-eu-row-us/pf080_k050_a040,2030,row,af,9.198037289864254e-10,13.999999999596195,261.5250698352833,584.9548846351863,597.4548846351863,232.92928618307093,12.5,16.09578365221239,6.570026635806825e-11,False,352.0255984521154
ch-af-apac-eu-row-us/pf080_k050_a040,2030,row,row,46.65250736507224,69.99999999953936,232.97593868783696,232.92928618307093,232.92928618307093,232.92928618307093,0.0,0.04665250476602978,0.6664643909339891,True,0.0
ch-af-apac-eu-row-us/pf080_k050_a040,2035,ch,ch,332.99999941071565,332.9999999777535,95.90883461387698,95.57583300040461,95.57583300040461,95.57583300040461,0.0,0.3330016134723621,0.9999999982971837,True,0.0
ch-af-apac-eu-row-us/pf080_k050_a040,2035,ch,eu,5.354065214180155,94.99999998741745,224.96517326176973,208.84182016485997,224.95982016485996,95.57583300040461,16.118,113.27134026136514,0.05635858120936094,True,113.26598716445535
ch-af-apac-eu-row-us/pf080_k050_a040,2035,ch,us,4.056261517895161e-08,69.999999973701,220.83979154160912,427.1787343834196,438.3117343834196,95.57583300040461,11.133,114.1309585412045,5.794659313455855e-10,False,331.602901383015
ch-af-apac-eu-row-us/pf080_k050_a040,2035,ch,apac,9.823752106586382e-08,102.99999997847303,110.01520870078565,183.66705873528343,197.4474803141651,95.57583300040461,13.78042157888167,0.6589541214993648,9.53762340644616e-10,False,88.09122573487882
ch-af-apac-eu-row-us/pf080_k050_a040,2035,ch,af,11.60544567592202,19.99999998985495,241.83637116366103,231.32476521490452,241.82476521490452,95.57583300040461,10.5,135.7605381632564,0.5802722840904456,True,135.74893221449992
ch-af-apac-eu-row-us/pf080_k050_a040,2035,ch,row,6.25148987759127e-08,78.99999998781936,207.23682711989176,331.3752261939934,345.97167850359926,95.57583300040461,14.59645230960589,97.06454180988125,7.91327832728501e-10,False,235.7993931935888
ch-af-apac-eu-row-us/pf080_k050_a040,2035,eu,ch,4.883885397595026e-08,332.9999999777535,95.90883461387698,140.3734081323463,156.4914081323463,175.4666750022766,16.118,-95.6758403883996,1.4666322516280182e-10,False,-35.09326686993029
ch-af-apac-eu-row-us/pf080_k050_a040,2035,eu,eu,1.2173101068208083e-07,94.99999998741745,224.96517326176973,175.4666750022766,175.4666750022766,175.4666750022766,0.0,49.49849825949315,1.281379059981093e-09,False,0.0
ch-af-apac-eu-row-us/pf080_k050_a040,2035,eu,us,1.4556382818037472e-07,69.999999973701,220.83979154160912,140.3734837699106,159.13348376991058,175.4666750022766,18.76,26.613116539332527,2.079483260500901e-09,False,-35.093191232365996
ch-af-apac-eu-row-us/pf080_k050_a040,2035,eu,apac,5.278688634472675e-08,102.99999997847303,110.01520870078565,140.37351661362283,158.50715681683792,175.4666750022766,18.13364020321509,-83.58510650470603,5.124940422889242e-10,False,-35.09315838865376
ch-af-apac-eu-row-us/pf080_k050_a040,2035,eu,af,8.946565899628319e-08,19.99999998985495,241.83637116366103,213.2355213158545,223.0355213158545,175.4666750022766,9.8,56.56969616138444,4.473282952083243e-09,False,37.76884631357791
ch-af-apac-eu-row-us/pf080_k050_a040,2035,eu,row,48.23316028474272,78.99999998781936,207.23682711989176,84.2547348259335,92.69102299159618,175.4666750022766,8.436288165662685,23.333863951952484,0.6105463328123996,True,-91.21194017634309
ch-af-apac-eu-row-us/pf080_k050_a040,2035,us,ch,6.019852609929685e-08,332.9999999777535,95.90883461387698,151.3405339899825,176.0715339899825,188.3664806833128,24.731,-117.18864606943583,1.807763546646201e-10,False,-37.0259466933303
ch-af-apac-eu-row-us/pf080_k050_a040,2035,us,eu,89.64592803119804,94.99999998741745,224.96517326176973,148.8750706623677,158.2720706623677,188.3664806833128,9.397,27.201692578456935,0.9436413478218048,True,-39.4914100209451
ch-af-apac-eu-row-us/pf080_k050_a040,2035,us,us,2.394692437323559e-07,69.999999973701,220.83979154160912,188.3664806833128,188.3664806833128,188.3664806833128,0.0,32.473310858296315,3.4209891974617784e-09,False,0.0
ch-af-apac-eu-row-us/pf080_k050_a040,2035,us,apac,7.09403528674489e-08,102.99999997847303,110.01520870078565,150.7425132530399,165.4801694083636,188.3664806833128,14.73765615532369,-93.08892813785084,6.887412901191787e-10,False,-37.6239674302729
ch-af-apac-eu-row-us/pf080_k050_a040,2035,us,af,2.927435161165649e-07,19.99999998985495,241.83637116366103,182.39256197452133,196.59256197452132,188.3664806833128,14.2,39.269890480348224,1.463717581325299e-08,False,-5.973918708791473
ch-af-apac-eu-row-us/pf080_k050_a040,2035,us,row,2.054208303190289e-07,78.99999998781936,207.23682711989176,168.2428561103618,182.6926810762508,188.3664806833128,14.449824965889,4.420521470689955,2.6002636753253386e-09,False,-20.123624572951
ch-af-apac-eu-row-us/pf080_k050_a040,2035,apac,ch,2.752530871173483e-07,332.9999999777535,95.90883461387698,114.87039920245218,128.10329215273742,109.9122079504653,13.23289295028525,-27.236266286873573,8.265858472544654e-10,False,4.958191251986875
ch-af-apac-eu-row-us/pf080_k050_a040,2035,apac,eu,1.4482701750478665e-07,94.99999998741745,224.96517326176973,270.5634545466634,286.8706280592959,109.9122079504653,16.30717351263244,98.745791798672,1.5244949213049334e-09,False,160.65124659619812
ch-af-apac-eu-row-us/pf080_k050_a040,2035,apac,us,69.99998698797684,69.999999973701,220.83979154160912,207.05971000485602,220.769790811702,109.9122079504653,13.71008080684597,97.21750278429785,0.9999998144896549,True,97.14750205439071
ch-af-apac-eu-row-us/pf080_k050_a040,2035,apac,apac,102.99999958300812,102.99999997847303,110.01520870078565,109.9122079504653,109.9122079504653,109.9122079504653,0.0,0.10300075032034783,0.9999999961605348,True,0.0
ch-af-apac-eu-row-us/pf080_k050_a040,2035,apac,af,1.3561855222031721e-06,19.99999998985495,241.83637116366103,234.704205373548,247.87682151046732,109.9122079504653,13.17261613691931,118.75154707627641,6.780927614455503e-08,False,124.7919974230827
ch-af-apac-eu-row-us/pf080_k050_a040,2035,apac,row,1.0117836823538215e-07,78.99999998781936,207.23682711989176,273.9496624149279,292.83207713148585,109.9122079504653,18.88241471655794,78.44220445286851,1.28073883862003e-09,False,164.0374544644626
ch-af-apac-eu-row-us/pf080_k050_a040,2035,af,ch,7.310823650977654e-08,332.9999999777535,95.90883461387698,84.87147229470708,89.37147229470708,106.08917463044914,4.5,-14.68034001657216,2.1954425379777968e-10,False,-21.21770233574206
ch-af-apac-eu-row-us/pf080_k050_a040,2035,af,eu,4.488656841085183e-06,94.99999998741745,224.96517326176973,84.86858372742306,91.06858372742306,106.08917463044914,6.2,112.6759986313206,4.724901938610207e-08,False,-21.22059090302608
ch-af-apac-eu-row-us/pf080_k050_a040,2035,af,us,6.957330840696856e-07,69.999999973701,220.83979154160912,84.87171121502794,93.37171121502794,106.08917463044914,8.5,106.25061691115998,9.939044061872466e-09,False,-21.217463415421193
ch-af-apac-eu-row-us/pf080_k050_a040,2035,af,apac,7.538890289561721e-08,102.99999997847303,110.01520870078565,84.87250460044427,91.89707672758364,106.08917463044914,7.024572127139364,-3.098538056802851,7.319310962269269e-10,False,-21.216670030004863
ch-af-apac-eu-row-us/pf080_k050_a040,2035,af,af,8.394552237309652,19.99999998985495,241.83637116366103,106.08917463044914,106.08917463044914,106.08917463044914,0.0,135.74719653321188,0.4197276120783905,True,0.0
ch-af-apac-eu-row-us/pf080_k050_a040,2035,af,row,3.997332320827884e-07,78.99999998781936,207.23682711989176,84.87123363335328,92.37123363335328,106.08917463044914,7.5,93.64765248944262,5.059914330942043e-09,False,-21.21794099709585
ch-af-apac-eu-row-us/pf080_k050_a040,2035,row,ch,1.0963905501741772e-07,332.9999999777535,95.90883461387698,160.34677876471682,174.4691746691537,207.20606052566248,14.12239590443686,-125.41962181622236,3.2924641148571265e-10,False,-46.85928176094566
ch-af-apac-eu-row-us/pf080_k050_a040,2035,row,eu,1.9868243943401417e-06,94.99999998741745,224.96517326176973,217.54644272968346,225.67008436790871,207.20606052566248,8.123641638225255,9.635471097882,2.091394099582413e-08,False,10.340382204020983
ch-af-apac-eu-row-us/pf080_k050_a040,2035,row,us,1.1864395377522631e-05,69.999999973701,220.83979154160912,208.38632436554593,222.17376805155277,207.20606052566248,13.78744368600683,-0.15371267006019274,1.694913625997155e-07,False,1.1802638398834517
ch-af-apac-eu-row-us/pf080_k050_a040,2035,row,apac,9.811121292351168e-08,102.99999997847303,110.01520870078565,177.7163956833833,197.46911000403784,207.20606052566248,19.75271432065455,-116.94356614553138,9.52536048000164e-10,False,-29.489664842279183
ch-af-apac-eu-row-us/pf080_k050_a040,2035,row,af,3.3822857862323483e-07,19.99999998985495,241.83637116366103,254.70838324890428,267.2083832489043,207.20606052566248,12.5,22.130310637998548,1.6911428939740107e-08,False,47.502322723241804
ch-af-apac-eu-row-us/pf080_k050_a040,2035,row,row,30.76683893422931,78.99999998781936,207.23682711989176,207.20606052566248,207.20606052566248,207.20606052566248,0.0,0.03076659422927719,0.3894536574553557,True,0.0
ch-af-apac-eu-row-us/pf080_k050_a040,2040,ch,ch,315.999999963085,315.9999999974896,86.65125722071389,86.33525719941149,86.33525719941149,86.33525719941149,0.0,0.31600002130240057,0.9999999998911245,True,0.0
ch-af-apac-eu-row-us/pf080_k050_a040,2040,ch,eu,6.839386707776495e-09,98.99999999822153,352.63100344050315,495.27826628261295,511.39626628261294,86.33525719941149,16.118,250.17774624109165,6.908471422120565e-11,False,408.94300908320145
ch-af-apac-eu-row-us/pf080_k050_a040,2040,ch,us,7.2131488726534885e-09,74.99999999613371,287.257963044852,420.1019781289898,431.2349781289898,86.33525719941149,11.133,189.78970584544047,9.61753183070044e-11,False,333.7667209295783
ch-af-apac-eu-row-us/pf080_k050_a040,2040,ch,apac,1.620817629258628e-08,125.99999999749194,99.41154579136577,151.84572440384483,165.62614598272648,86.33525719941149,13.78042157888167,-0.7041329869273891,1.2863631978499133e-10,False,65.51046720443334
ch-af-apac-eu-row-us/pf080_k050_a040,2040,ch,af,4.695670136655789e-08,27.99999999868414,307.64736368894205,300.43352331048834,310.93352331048834,86.33525719941149,10.5,210.81210648953055,1.6770250488844508e-09,False,214.09826611107684
ch-af-apac-eu-row-us/pf080_k050_a040,2040,ch,row,3.726406943885248e-09,88.99999999860401,187.26171910250238,462.990049639675,477.5865019492809,86.33525719941149,14.59645230960589,86.330009593485,4.186974094318761e-11,False,376.6547924402635
ch-af-apac-eu-row-us/pf080_k050_a040,2040,eu,ch,4.274469757402475e-09,315.9999999974896,86.65125722071389,126.26839113272166,142.38639113272166,158.50199826333673,16.118,-87.96874104262284,1.3526803029862127e-11,False,-32.23360713061507
ch-af-apac-eu-row-us/pf080_k050_a040,2040,eu,eu,61.3206280011194,98.99999999822153,352.63100344050315,158.50199826333673,158.50199826333673,158.50199826333673,0.0,194.12900517716642,0.619400282850717,True,0.0
ch-af-apac-eu-row-us/pf080_k050_a040,2040,eu,us,1.0783200375341447e-08,74.99999999613371,287.257963044852,167.12643398844926,185.88643398844926,158.50199826333673,18.76,109.99596478151524,1.4377600501196435e-10,False,8.624435725112534
ch-af-apac-eu-row-us/pf080_k050_a040,2040,eu,apac,4.458698706140968e-09,125.99999999749194,99.41154579136577,125.3945858255982,143.5282260288133,158.50199826333673,18.13364020321509,-77.22409267518606,3.538649766848983e-11,False,-33.10741243773853
