candidate,candidate_code,sequence,order,branch,origin,price_factor,capacity_weight,damping,selected_sweep,max_gain_percent,limiting_player,multistart_status,region,region_label,year,capacity_gw
ch-af-apac-eu-row-us/pf080_k100_a030,CH-pf080_k100_a030,ch-af-apac-eu-row-us,CH-first,pf080_k100_a030,low_price_reinitialization,0.8,1,0.3,13,0.9271650271,apac,not_yet_audited,row,ROW,2040,15.08913342
ch-af-apac-eu-row-us/pf080_k100_a040,CH-pf080_k100_a040,ch-af-apac-eu-row-us,CH-first,pf080_k100_a040,low_price_reinitialization,0.8,1,0.4,12,0.6054652146,ch,not_yet_audited,ch,China,2025,931
ch-af-apac-eu-row-us/pf080_k100_a040,CH-pf080_k100_a040,ch-af-apac-eu-row-us,CH-first,pf080_k100_a040,low_price_reinitialization,0.8,1,0.4,12,0.6054652146,ch,not_yet_audited,af,Africa,2025,3.4
ch-af-apac-eu-row-us/pf080_k100_a040,CH-pf080_k100_a040,ch-af-apac-eu-row-us,CH-first,pf080_k100_a040,low_price_reinitialization,0.8,1,0.4,12,0.6054652146,ch,not_yet_audited,eu,EU,2025,22
ch-af-apac-eu-row-us/pf080_k100_a040,CH-pf080_k100_a040,ch-af-apac-eu-row-us,CH-first,pf080_k100_a040,low_price_reinitialization,0.8,1,0.4,12,0.6054652146,ch,not_yet_audited,us,US,2025,42
ch-af-apac-eu-row-us/pf080_k100_a040,CH-pf080_k100_a040,ch-af-apac-eu-row-us,CH-first,pf080_k100_a040,low_price_reinitialization,0.8,1,0.4,12,0.6054652146,ch,not_yet_audited,apac,APAC,2025,110
ch-af-apac-eu-row-us/pf080_k100_a040,CH-pf080_k100_a040,ch-af-apac-eu-row-us,CH-first,pf080_k100_a040,low_price_reinitialization,0.8,1,0.4,12,0.6054652146,ch,not_yet_audited,row,ROW,2025,293
ch-af-apac-eu-row-us/pf080_k100_a040,CH-pf080_k100_a040,ch-af-apac-eu-row-us,CH-first,pf080_k100_a040,low_price_reinitialization,0.8,1,0.4,12,0.6054652146,ch,not_yet_audited,ch,China,2030,521.9343507
ch-af-apac-eu-row-us/pf080_k100_a040,CH-pf080_k100_a040,ch-af-apac-eu-row-us,CH-first,pf080_k100_a040,low_price_reinitialization,0.8,1,0.4,12,0.6054652146,ch,not_yet_audited,af,Africa,2030,0.8326524857
ch-af-apac-eu-row-us/pf080_k100_a040,CH-pf080_k100_a040,ch-af-apac-eu-row-us,CH-first,pf080_k100_a040,low_price_reinitialization,0.8,1,0.4,12,0.6054652146,ch,not_yet_audited,eu,EU,2030,0.00131504916
ch-af-apac-eu-row-us/pf080_k100_a040,CH-pf080_k100_a040,ch-af-apac-eu-row-us,CH-first,pf080_k100_a040,low_price_reinitialization,0.8,1,0.4,12,0.6054652146,ch,not_yet_audited,us,US,2030,0.003741430144
ch-af-apac-eu-row-us/pf080_k100_a040,CH-pf080_k100_a040,ch-af-apac-eu-row-us,CH-first,pf080_k100_a040,low_price_reinitialization,0.8,1,0.4,12,0.6054652146,ch,not_yet_audited,apac,APAC,2030,173.2137249
ch-af-apac-eu-row-us/pf080_k100_a040,CH-pf080_k100_a040,ch-af-apac-eu-row-us,CH-first,pf080_k100_a040,low_price_reinitialization,0.8,1,0.4,12,0.6054652146,ch,not_yet_audited,row,ROW,2030,12.22105794
ch-af-apac-eu-row-us/pf080_k100_a040,CH-pf080_k100_a040,ch-af-apac-eu-row-us,CH-first,pf080_k100_a040,low_price_reinitialization,0.8,1,0.4,12,0.6054652146,ch,not_yet_audited,ch,China,2035,519.2846208
ch-af-apac-eu-row-us/pf080_k100_a040,CH-pf080_k100_a040,ch-af-apac-eu-row-us,CH-first,pf080_k100_a040,low_price_reinitialization,0.8,1,0.4,12,0.6054652146,ch,not_yet_audited,af,Africa,2035,0.7860854361
ch-af-apac-eu-row-us/pf080_k100_a040,CH-pf080_k100_a040,ch-af-apac-eu-row-us,CH-first,pf080_k100_a040,low_price_reinitialization,0.8,1,0.4,12,0.6054652146,ch,not_yet_audited,eu,EU,2035,0.0007479828363
ch-af-apac-eu-row-us/pf080_k100_a040,CH-pf080_k100_a040,ch-af-apac-eu-row-us,CH-first,pf080_k100_a040,low_price_reinitialization,0.8,1,0.4,12,0.6054652146,ch,not_yet_audited,us,US,2035,0.002284148083
ch-af-apac-eu-row-us/pf080_k100_a040,CH-pf080_k100_a040,ch-af-apac-eu-row-us,CH-first,pf080_k100_a040,low_price_reinitialization,0.8,1,0.4,12,0.6054652146,ch,not_yet_audited,apac,APAC,2035,234.4598034
ch-af-apac-eu-row-us/pf080_k100_a040,CH-pf080_k100_a040,ch-af-apac-eu-row-us,CH-first,pf080_k100_a040,low_price_reinitialization,0.8,1,0.4,12,0.6054652146,ch,not_yet_audited,row,ROW,2035,12.21225209
ch-af-apac-eu-row-us/pf080_k100_a040,CH-pf080_k100_a040,ch-af-apac-eu-row-us,CH-first,pf080_k100_a040,low_price_reinitialization,0.8,1,0.4,12,0.6054652146,ch,not_yet_audited,ch,China,2040,516.621365
ch-af-apac-eu-row-us/pf080_k100_a040,CH-pf080_k100_a040,ch-af-apac-eu-row-us,CH-first,pf080_k100_a040,low_price_reinitialization,0.8,1,0.4,12,0.6054652146,ch,not_yet_audited,af,Africa,2040,0.7920241671
ch-af-apac-eu-row-us/pf080_k100_a040,CH-pf080_k100_a040,ch-af-apac-eu-row-us,CH-first,pf080_k100_a040,low_price_reinitialization,0.8,1,0.4,12,0.6054652146,ch,not_yet_audited,eu,EU,2040,0.0003011714668
ch-af-apac-eu-row-us/pf080_k100_a040,CH-pf080_k100_a040,ch-af-apac-eu-row-us,CH-first,pf080_k100_a040,low_price_reinitialization,0.8,1,0.4,12,0.6054652146,ch,not_yet_audited,us,US,2040,0.002115175338
ch-af-apac-eu-row-us/pf080_k100_a040,CH-pf080_k100_a040,ch-af-apac-eu-row-us,CH-first,pf080_k100_a040,low_price_reinitialization,0.8,1,0.4,12,0.6054652146,ch,not_yet_audited,apac,APAC,2040,295.3346662
ch-af-apac-eu-row-us/pf080_k100_a040,CH-pf080_k100_a040,ch-af-apac-eu-row-us,CH-first,pf080_k100_a040,low_price_reinitialization,0.8,1,0.4,12,0.6054652146,ch,not_yet_audited,row,ROW,2040,12.21224538
ch-af-apac-eu-row-us/pf100_k050_a030,CH-pf100_k050_a030,ch-af-apac-eu-row-us,CH-first,pf100_k050_a030,older_ch_first,1,0.5,0.3,14,0.5181402831,apac,fails_1_percent,ch,China,2025,931
ch-af-apac-eu-row-us/pf100_k050_a030,CH-pf100_k050_a030,ch-af-apac-eu-row-us,CH-first,pf100_k050_a030,older_ch_first,1,0.5,0.3,14,0.5181402831,apac,fails_1_percent,af,Africa,2025,3.4
ch-af-apac-eu-row-us/pf100_k050_a030,CH-pf100_k050_a030,ch-af-apac-eu-row-us,CH-first,pf100_k050_a030,older_ch_first,1,0.5,0.3,14,0.5181402831,apac,fails_1_percent,eu,EU,2025,22
ch-af-apac-eu-row-us/pf100_k050_a030,CH-pf100_k050_a030,ch-af-apac-eu-row-us,CH-first,pf100_k050_a030,older_ch_first,1,0.5,0.3,14,0.5181402831,apac,fails_1_percent,us,US,2025,42
ch-af-apac-eu-row-us/pf100_k050_a030,CH-pf100_k050_a030,ch-af-apac-eu-row-us,CH-first,pf100_k050_a030,older_ch_first,1,0.5,0.3,14,0.5181402831,apac,fails_1_percent,apac,APAC,2025,110
ch-af-apac-eu-row-us/pf100_k050_a030,CH-pf100_k050_a030,ch-af-apac-eu-row-us,CH-first,pf100_k050_a030,older_ch_first,1,0.5,0.3,14,0.5181402831,apac,fails_1_percent,row,ROW,2025,293
ch-af-apac-eu-row-us/pf100_k050_a030,CH-pf100_k050_a030,ch-af-apac-eu-row-us,CH-first,pf100_k050_a030,older_ch_first,1,0.5,0.3,14,0.5181402831,apac,fails_1_percent,ch,China,2030,537.527526
ch-af-apac-eu-row-us/pf100_k050_a030,CH-pf100_k050_a030,ch-af-apac-eu-row-us,CH-first,pf100_k050_a030,older_ch_first,1,0.5,0.3,14,0.5181402831,apac,fails_1_percent,af,Africa,2030,1.394325985
ch-af-apac-eu-row-us/pf100_k050_a030,CH-pf100_k050_a030,ch-af-apac-eu-row-us,CH-first,pf100_k050_a030,older_ch_first,1,0.5,0.3,14,0.5181402831,apac,fails_1_percent,eu,EU,2030,5.41786392
ch-af-apac-eu-row-us/pf100_k050_a030,CH-pf100_k050_a030,ch-af-apac-eu-row-us,CH-first,pf100_k050_a030,older_ch_first,1,0.5,0.3,14,0.5181402831,apac,fails_1_percent,us,US,2030,0.8539265687
ch-af-apac-eu-row-us/pf100_k050_a030,CH-pf100_k050_a030,ch-af-apac-eu-row-us,CH-first,pf100_k050_a030,older_ch_first,1,0.5,0.3,14,0.5181402831,apac,fails_1_percent,apac,APAC,2030,172.8239294
ch-af-apac-eu-row-us/pf100_k050_a030,CH-pf100_k050_a030,ch-af-apac-eu-row-us,CH-first,pf100_k050_a030,older_ch_first,1,0.5,0.3,14,0.5181402831,apac,fails_1_percent,row,ROW,2030,32.62541577
ch-af-apac-eu-row-us/pf100_k050_a030,CH-pf100_k050_a030,ch-af-apac-eu-row-us,CH-first,pf100_k050_a030,older_ch_first,1,0.5,0.3,14,0.5181402831,apac,fails_1_percent,ch,China,2035,530.5868236
ch-af-apac-eu-row-us/pf100_k050_a030,CH-pf100_k050_a030,ch-af-apac-eu-row-us,CH-first,pf100_k050_a030,older_ch_first,1,0.5,0.3,14,0.5181402831,apac,fails_1_percent,af,Africa,2035,1.37396
ch-af-apac-eu-row-us/pf100_k050_a030,CH-pf100_k050_a030,ch-af-apac-eu-row-us,CH-first,pf100_k050_a030,older_ch_first,1,0.5,0.3,14,0.5181402831,apac,fails_1_percent,eu,EU,2035,5.396166115
ch-af-apac-eu-row-us/pf100_k050_a030,CH-pf100_k050_a030,ch-af-apac-eu-row-us,CH-first,pf100_k050_a030,older_ch_first,1,0.5,0.3,14,0.5181402831,apac,fails_1_percent,us,US,2035,0.8517222266
ch-af-apac-eu-row-us/pf100_k050_a030,CH-pf100_k050_a030,ch-af-apac-eu-row-us,CH-first,pf100_k050_a030,older_ch_first,1,0.5,0.3,14,0.5181402831,apac,fails_1_percent,apac,APAC,2035,234.762182
ch-af-apac-eu-row-us/pf100_k050_a030,CH-pf100_k050_a030,ch-af-apac-eu-row-us,CH-first,pf100_k050_a030,older_ch_first,1,0.5,0.3,14,0.5181402831,apac,fails_1_percent,row,ROW,2035,32.60916766
ch-af-apac-eu-row-us/pf100_k050_a030,CH-pf100_k050_a030,ch-af-apac-eu-row-us,CH-first,pf100_k050_a030,older_ch_first,1,0.5,0.3,14,0.5181402831,apac,fails_1_percent,ch,China,2040,530.9156309
ch-af-apac-eu-row-us/pf100_k050_a030,CH-pf100_k050_a030,ch-af-apac-eu-row-us,CH-first,pf100_k050_a030,older_ch_first,1,0.5,0.3,14,0.5181402831,apac,fails_1_percent,af,Africa,2040,1.356263299
ch-af-apac-eu-row-us/pf100_k050_a030,CH-pf100_k050_a030,ch-af-apac-eu-row-us,CH-first,pf100_k050_a030,older_ch_first,1,0.5,0.3,14,0.5181402831,apac,fails_1_percent,eu,EU,2040,5.389891385
ch-af-apac-eu-row-us/pf100_k050_a030,CH-pf100_k050_a030,ch-af-apac-eu-row-us,CH-first,pf100_k050_a030,older_ch_first,1,0.5,0.3,14,0.5181402831,apac,fails_1_percent,us,US,2040,0.8510038931
ch-af-apac-eu-row-us/pf100_k050_a030,CH-pf100_k050_a030,ch-af-apac-eu-row-us,CH-first,pf100_k050_a030,older_ch_first,1,0.5,0.3,14,0.5181402831,apac,fails_1_percent,apac,APAC,2040,292.7514613
ch-af-apac-eu-row-us/pf100_k050_a030,CH-pf100_k050_a030,ch-af-apac-eu-row-us,CH-first,pf100_k050_a030,older_ch_first,1,0.5,0.3,14,0.5181402831,apac,fails_1_percent,row,ROW,2040,32.60313993
ch-af-apac-eu-row-us/pf100_k050_a040,CH-pf100_k050_a040,ch-af-apac-eu-row-us,CH-first,pf100_k050_a040,older_ch_first,1,0.5,0.4,10,0.5336679649,apac,fails_1_percent,ch,China,2025,931
ch-af-apac-eu-row-us/pf100_k050_a040,CH-pf100_k050_a040,ch-af-apac-eu-row-us,CH-first,pf100_k050_a040,older_ch_first,1,0.5,0.4,10,0.5336679649,apac,fails_1_percent,af,Africa,2025,3.4
ch-af-apac-eu-row-us/pf100_k050_a040,CH-pf100_k050_a040,ch-af-apac-eu-row-us,CH-first,pf100_k050_a040,older_ch_first,1,0.5,0.4,10,0.5336679649,apac,fails_1_percent,eu,EU,2025,22
ch-af-apac-eu-row-us/pf100_k050_a040,CH-pf100_k050_a040,ch-af-apac-eu-row-us,CH-first,pf100_k050_a040,older_ch_first,1,0.5,0.4,10,0.5336679649,apac,fails_1_percent,us,US,2025,42
ch-af-apac-eu-row-us/pf100_k050_a040,CH-pf100_k050_a040,ch-af-apac-eu-row-us,CH-first,pf100_k050_a040,older_ch_first,1,0.5,0.4,10,0.5336679649,apac,fails_1_percent,apac,APAC,2025,110
ch-af-apac-eu-row-us/pf100_k050_a040,CH-pf100_k050_a040,ch-af-apac-eu-row-us,CH-first,pf100_k050_a040,older_ch_first,1,0.5,0.4,10,0.5336679649,apac,fails_1_percent,row,ROW,2025,293
ch-af-apac-eu-row-us/pf100_k050_a040,CH-pf100_k050_a040,ch-af-apac-eu-row-us,CH-first,pf100_k050_a040,older_ch_first,1,0.5,0.4,10,0.5336679649,apac,fails_1_percent,ch,China,2030,522.7840235
ch-af-apac-eu-row-us/pf100_k050_a040,CH-pf100_k050_a040,ch-af-apac-eu-row-us,CH-first,pf100_k050_a040,older_ch_first,1,0.5,0.4,10,0.5336679649,apac,fails_1_percent,af,Africa,2030,3.070938622
ch-af-apac-eu-row-us/pf100_k050_a040,CH-pf100_k050_a040,ch-af-apac-eu-row-us,CH-first,pf100_k050_a040,older_ch_first,1,0.5,0.4,10,0.5336679649,apac,fails_1_percent,eu,EU,2030,3.987031145
ch-af-apac-eu-row-us/pf100_k050_a040,CH-pf100_k050_a040,ch-af-apac-eu-row-us,CH-first,pf100_k050_a040,older_ch_first,1,0.5,0.4,10,0.5336679649,apac,fails_1_percent,us,US,2030,0.5988718942
ch-af-apac-eu-row-us/pf100_k050_a040,CH-pf100_k050_a040,ch-af-apac-eu-row-us,CH-first,pf100_k050_a040,older_ch_first,1,0.5,0.4,10,0.5336679649,apac,fails_1_percent,apac,APAC,2030,172.6019279
ch-af-apac-eu-row-us/pf100_k050_a040,CH-pf100_k050_a040,ch-af-apac-eu-row-us,CH-first,pf100_k050_a040,older_ch_first,1,0.5,0.4,10,0.5336679649,apac,fails_1_percent,row,ROW,2030,13.19698114
ch-af-apac-eu-row-us/pf100_k050_a040,CH-pf100_k050_a040,ch-af-apac-eu-row-us,CH-first,pf100_k050_a040,older_ch_first,1,0.5,0.4,10,0.5336679649,apac,fails_1_percent,ch,China,2035,502.0389148
ch-af-apac-eu-row-us/pf100_k050_a040,CH-pf100_k050_a040,ch-af-apac-eu-row-us,CH-first,pf100_k050_a040,older_ch_first,1,0.5,0.4,10,0.5336679649,apac,fails_1_percent,af,Africa,2035,3.087999408
ch-af-apac-eu-row-us/pf100_k050_a040,CH-pf100_k050_a040,ch-af-apac-eu-row-us,CH-first,pf100_k050_a040,older_ch_first,1,0.5,0.4,10,0.5336679649,apac,fails_1_percent,eu,EU,2035,3.967000361
ch-af-apac-eu-row-us/pf100_k050_a040,CH-pf100_k050_a040,ch-af-apac-eu-row-us,CH-first,pf100_k050_a040,older_ch_first,1,0.5,0.4,10,0.5336679649,apac,fails_1_percent,us,US,2035,0.5962322056
ch-af-apac-eu-row-us/pf100_k050_a040,CH-pf100_k050_a040,ch-af-apac-eu-row-us,CH-first,pf100_k050_a040,older_ch_first,1,0.5,0.4,10,0.5336679649,apac,fails_1_percent,apac,APAC,2035,235.3762128
ch-af-apac-eu-row-us/pf100_k050_a040,CH-pf100_k050_a040,ch-af-apac-eu-row-us,CH-first,pf100_k050_a040,older_ch_first,1,0.5,0.4,10,0.5336679649,apac,fails_1_percent,row,ROW,2035,13.13223998
ch-af-apac-eu-row-us/pf100_k050_a040,CH-pf100_k050_a040,ch-af-apac-eu-row-us,CH-first,pf100_k050_a040,older_ch_first,1,0.5,0.4,10,0.5336679649,apac,fails_1_percent,ch,China,2040,499.2341896
ch-af-apac-eu-row-us/pf100_k050_a040,CH-pf100_k050_a040,ch-af-apac-eu-row-us,CH-first,pf100_k050_a040,older_ch_first,1,0.5,0.4,10,0.5336679649,apac,fails_1_percent,af,Africa,2040,3.129976745
ch-af-apac-eu-row-us/pf100_k050_a040,CH-pf100_k050_a040,ch-af-apac-eu-row-us,CH-first,pf100_k050_a040,older_ch_first,1,0.5,0.4,10,0.5336679649,apac,fails_1_percent,eu,EU,2040,3.95991384
ch-af-apac-eu-row-us/pf100_k050_a040,CH-pf100_k050_a040,ch-af-apac-eu-row-us,CH-first,pf100_k050_a040,older_ch_first,1,0.5,0.4,10,0.5336679649,apac,fails_1_percent,us,US,2040,0.5956224973
ch-af-apac-eu-row-us/pf100_k050_a040,CH-pf100_k050_a040,ch-af-apac-eu-row-us,CH-first,pf100_k050_a040,older_ch_first,1,0.5,0.4,10,0.5336679649,apac,fails_1_percent,apac,APAC,2040,295.3041576
ch-af-apac-eu-row-us/pf100_k050_a040,CH-pf100_k050_a040,ch-af-apac-eu-row-us,CH-first,pf100_k050_a040,older_ch_first,1,0.5,0.4,10,0.5336679649,apac,fails_1_percent,row,ROW,2040,13.12503902
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,older_ch_first,1,1,0.4,10,0.9607367771,apac,fails_1_percent,ch,China,2025,931
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,older_ch_first,1,1,0.4,10,0.9607367771,apac,fails_1_percent,af,Africa,2025,3.4
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,older_ch_first,1,1,0.4,10,0.9607367771,apac,fails_1_percent,eu,EU,2025,22
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,older_ch_first,1,1,0.4,10,0.9607367771,apac,fails_1_percent,us,US,2025,42
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,older_ch_first,1,1,0.4,10,0.9607367771,apac,fails_1_percent,apac,APAC,2025,110
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,older_ch_first,1,1,0.4,10,0.9607367771,apac,fails_1_percent,row,ROW,2025,293
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,older_ch_first,1,1,0.4,10,0.9607367771,apac,fails_1_percent,ch,China,2030,512.188923
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,older_ch_first,1,1,0.4,10,0.9607367771,apac,fails_1_percent,af,Africa,2030,2.629557348
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,older_ch_first,1,1,0.4,10,0.9607367771,apac,fails_1_percent,eu,EU,2030,2.10489123e-07
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,older_ch_first,1,1,0.4,10,0.9607367771,apac,fails_1_percent,us,US,2030,0.1600591191
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,older_ch_first,1,1,0.4,10,0.9607367771,apac,fails_1_percent,apac,APAC,2030,173.3192285
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,older_ch_first,1,1,0.4,10,0.9607367771,apac,fails_1_percent,row,ROW,2030,20.34510113
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,older_ch_first,1,1,0.4,10,0.9607367771,apac,fails_1_percent,ch,China,2035,487.0802659
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,older_ch_first,1,1,0.4,10,0.9607367771,apac,fails_1_percent,af,Africa,2035,2.21494392
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,older_ch_first,1,1,0.4,10,0.9607367771,apac,fails_1_percent,eu,EU,2035,2.08998069e-07
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,older_ch_first,1,1,0.4,10,0.9607367771,apac,fails_1_percent,us,US,2035,0.1600131273
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,older_ch_first,1,1,0.4,10,0.9607367771,apac,fails_1_percent,apac,APAC,2035,236.0416145
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,older_ch_first,1,1,0.4,10,0.9607367771,apac,fails_1_percent,row,ROW,2035,20.32820954
ch-af-apac-eu-row-us/pf100_k100_a040,CH-pf100_k100_a040,ch-af-apac-eu-row-us,CH-first,pf100_k100_a040,older_ch_first,1,1,0.4,10,0.9607367771,apac,fails_1_percent,ch,China,2040,486.4173301
